date,state,district,pincode,demo_age_5_17,demo_age_17_,match
16-09-2025,bihar,aurangabad,824130,0,9,False
16-09-2025,bihar,banka,813116,1,4,False
16-09-2025,bihar,banka,813125,0,6,False
16-09-2025,bihar,bhagalpur,813112,1,7,False
16-09-2025,bihar,bhagalpur,813223,6,22,False
16-09-2025,bihar,bhagalpur,813227,0,1,False
16-09-2025,bihar,bhagalpur,813233,0,6,False
16-09-2025,bihar,bhojpur,802237,0,4,False
16-09-2025,bihar,jehanabad,804433,0,7,False
16-09-2025,bihar,jehanabad,804434,1,8,False
16-09-2025,bihar,nawada,805104,5,62,False
16-09-2025,bihar,nawada,805108,0,4,False
16-09-2025,bihar,nawada,805133,0,3,False
16-09-2025,bihar,patna,800018,2,14,False
16-09-2025,bihar,patna,803206,1,4,False
16-09-2025,bihar,samastipur,848111,0,8,False
16-09-2025,bihar,samastipur,848237,0,7,False
16-09-2025,bihar,saran,841433,0,7,False
16-09-2025,bihar,vaishali,844131,0,11,False
16-09-2025,bihar,vaishali,844134,0,6,False
16-09-2025,chandigarh,chandigarh,160103,0,3,False
16-09-2025,chhattisgarh,bastar,494005,2,25,False
16-09-2025,chhattisgarh,dakshin bastar dantewada,494111,0,8,False
16-09-2025,chhattisgarh,sukma,494115,1,14,False
16-09-2025,chhattisgarh,uttar bastar kanker,494230,1,8,False
16-09-2025,chhattisgarh,uttar bastar kanker,494665,0,16,False
16-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,1,23,False
16-09-2025,dadra and nagar haveli and daman and diu,diu,362540,0,1,False
16-09-2025,dadra and nagar haveli and daman and diu,daman,396215,0,2,False
16-09-2025,dadra and nagar haveli and daman and diu,diu,362570,0,6,False
16-09-2025,goa,north goa,403004,0,3,False
16-09-2025,gujarat,ahmedabad,363610,1,2,False
16-09-2025,gujarat,amreli,365665,1,1,False
16-09-2025,gujarat,bhavnagar,365565,0,8,False
16-09-2025,gujarat,chhotaudepur,391175,1,2,False
16-09-2025,gujarat,junagadh,362266,1,2,False
16-09-2025,gujarat,kachchh,370240,0,7,False
16-09-2025,gujarat,mahesana,382165,3,13,False
16-09-2025,gujarat,mahesana,382860,0,9,False
16-09-2025,gujarat,mahesana,382870,3,18,False
16-09-2025,gujarat,mahesana,384210,0,13,False
16-09-2025,gujarat,narmada,393155,1,7,False
16-09-2025,gujarat,navsari,396424,1,4,False
16-09-2025,gujarat,sabar kantha,383350,1,2,False
16-09-2025,gujarat,surat,395345,0,2,False
16-09-2025,gujarat,vadodara,391175,0,5,False
16-09-2025,gujarat,valsad,396215,0,1,False
16-09-2025,gujarat,valsad,396230,0,3,False
16-09-2025,gujarat,valsad,396235,4,2,False
16-09-2025,haryana,ambala,133006,0,2,False
16-09-2025,himachal pradesh,mandi,171303,0,1,False
16-09-2025,himachal pradesh,mandi,174403,0,3,False
16-09-2025,himachal pradesh,mandi,176120,1,0,False
16-09-2025,himachal pradesh,mandi,176122,0,1,False
16-09-2025,himachal pradesh,shimla,173219,0,0,False
16-09-2025,himachal pradesh,sirmaur,173022,2,19,False
15-09-2025,west bengal,purba bardhaman,713160,0,1,False
15-09-2025,west bengal,purba medinipur,721630,0,3,False
15-09-2025,west bengal,purba medinipur,721664,1,2,False
15-09-2025,west bengal,south 24 parganas,743391,1,29,False
15-09-2025,west bengal,south 24 parganas,743601,1,11,False
15-09-2025,west bengal,uttar dinajpur,733212,0,17,False
15-09-2025,west bengal,uttar dinajpur,733216,0,32,False
15-09-2025,west bengal,uttar dinajpur,733252,1,12,False
16-09-2025,andhra pradesh,alluri sitharama raju,507135,0,3,False
16-09-2025,andhra pradesh,ananthapuramu,515767,1,3,False
16-09-2025,andhra pradesh,annamayya,517330,0,3,False
16-09-2025,andhra pradesh,east godavari,533240,0,4,False
16-09-2025,andhra pradesh,krishna,521225,0,10,False
16-09-2025,andhra pradesh,west godavari,507114,1,25,False
16-09-2025,andhra pradesh,west godavari,507121,0,2,False
16-09-2025,arunachal pradesh,longding,786630,0,1,False
16-09-2025,arunachal pradesh,tirap,786630,0,1,False
16-09-2025,arunachal pradesh,tirap,786631,0,1,False
16-09-2025,tamil nadu,viluppuram,605111,1,2,False
16-09-2025,telangana,hanumakonda,506313,0,4,False
16-09-2025,telangana,hyderabad,500095,0,2,False
16-09-2025,telangana,jangoan,506313,0,3,False
16-09-2025,telangana,khammam,507138,0,1,False
16-09-2025,telangana,nizamabad,503188,3,3,False
16-09-2025,uttar pradesh,baghpat,250645,3,34,False
16-09-2025,uttar pradesh,budaun,202520,10,40,False
16-09-2025,uttar pradesh,budaun,202521,3,7,False
16-09-2025,uttar pradesh,budaun,202523,5,59,False
16-09-2025,uttar pradesh,budaun,202524,6,51,False
16-09-2025,uttar pradesh,bulandshahr,202389,1,11,False
16-09-2025,uttar pradesh,bulandshahr,202397,4,32,False
16-09-2025,uttar pradesh,bulandshahr,202399,5,7,False
16-09-2025,uttar pradesh,bulandshahr,245403,4,17,False
16-09-2025,uttar pradesh,farrukhabad,206451,3,21,False
16-09-2025,uttar pradesh,farrukhabad,207502,2,44,False
16-09-2025,uttar pradesh,firozabad,205130,2,32,False
16-09-2025,uttar pradesh,firozabad,205141,2,41,False
16-09-2025,uttar pradesh,jaunpur,222101,0,1,False
16-09-2025,uttar pradesh,jaunpur,222108,0,9,False
16-09-2025,uttar pradesh,jaunpur,222111,1,1,False
16-09-2025,uttar pradesh,kanpur dehat,209715,15,56,False
16-09-2025,uttar pradesh,lucknow,227105,2,15,False
16-09-2025,uttar pradesh,lucknow,227107,5,73,False
16-09-2025,uttar pradesh,mainpuri,206302,4,37,False
16-09-2025,uttar pradesh,mainpuri,215126,0,1,False
16-09-2025,uttar pradesh,moradabad,202415,0,12,False
16-09-2025,uttar pradesh,saharanpur,247668,0,1,False
16-09-2025,uttar pradesh,sambhal,202412,8,95,False
16-09-2025,uttar pradesh,sambhal,243640,1,4,False
16-09-2025,uttar pradesh,unnao,241501,11,81,False
16-09-2025,uttar pradesh,unnao,241503,11,101,False
16-09-2025,uttarakhand,dehradun,248144,0,1,False
16-09-2025,west bengal,bankura,722107,0,1,False
16-09-2025,west bengal,bankura,722163,0,3,False
16-09-2025,west bengal,bankura,722171,0,5,False
16-09-2025,west bengal,bankura,722172,2,5,False
16-09-2025,west bengal,bankura,722179,0,3,False
16-09-2025,jammu and kashmir,kulgam,192102,0,3,False
16-09-2025,jharkhand,east singhbhum,831008,0,3,False
16-09-2025,jharkhand,ramgarh,825101,1,29,False
16-09-2025,jharkhand,ramgarh,829117,3,9,False
16-09-2025,karnataka,bidar,585415,0,8,False
16-09-2025,karnataka,koppal,584130,0,1,False
16-09-2025,karnataka,koppal,584166,0,1,False
16-09-2025,karnataka,mandya,571437,0,1,False
16-09-2025,karnataka,mysuru,570021,0,1,False
16-09-2025,karnataka,shivamogga,577447,0,3,False
16-09-2025,madhya pradesh,alirajpur,457893,4,26,False
16-09-2025,madhya pradesh,dhar,454129,0,1,False
16-09-2025,madhya pradesh,jabalpur,482007,0,2,False
17-09-2025,arunachal pradesh,longding,786630,0,1,False
17-09-2025,assam,dhemaji,786110,0,1,False
17-09-2025,bihar,banka,813117,0,1,False
17-09-2025,bihar,banka,813119,0,1,False
17-09-2025,bihar,bhagalpur,813228,2,5,False
17-09-2025,bihar,bhojpur,802237,1,35,False
17-09-2025,bihar,bhojpur,802315,0,4,False
17-09-2025,bihar,jamui,811315,4,37,False
17-09-2025,bihar,lakhisarai,811315,0,13,False
17-09-2025,bihar,munger,813321,1,20,False
17-09-2025,bihar,muzaffarpur,843141,0,5,False
17-09-2025,bihar,nawada,805133,0,3,False
17-09-2025,bihar,patna,800018,1,5,False
17-09-2025,bihar,purnia,854206,1,14,False
17-09-2025,bihar,vaishali,844131,0,1,False
17-09-2025,bihar,vaishali,844141,0,2,False
17-09-2025,chhattisgarh,bastar,494005,4,14,False
17-09-2025,chhattisgarh,bijapur,494448,0,7,False
17-09-2025,chhattisgarh,dakshin bastar dantewada,494111,0,5,False
17-09-2025,chhattisgarh,gariyaband,494661,0,1,False
17-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396193,0,1,False
17-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396240,1,0,False
17-09-2025,dadra and nagar haveli and daman and diu,daman,396210,0,11,False
17-09-2025,dadra and nagar haveli and daman and diu,diu,362570,0,3,False
17-09-2025,gujarat,amreli,364465,0,1,False
17-09-2025,gujarat,chhotaudepur,391155,0,1,False
17-09-2025,gujarat,gir somnath,362266,0,1,False
17-09-2025,gujarat,kachchh,370240,0,7,False
17-09-2025,gujarat,kachchh,370511,0,2,False
17-09-2025,gujarat,kachchh,370640,0,2,False
17-09-2025,gujarat,mahesana,382865,0,11,False
17-09-2025,gujarat,surat,394230,3,32,False
17-09-2025,haryana,panchkula,134115,0,3,False
16-09-2025,west bengal,birbhum,731131,0,3,False
16-09-2025,west bengal,darjeeling,734317,0,2,False
16-09-2025,west bengal,darjeeling,734319,0,7,False
16-09-2025,west bengal,darjeeling,734320,0,1,False
16-09-2025,west bengal,darjeeling,734431,0,3,False
16-09-2025,west bengal,hooghly,712422,0,1,False
16-09-2025,west bengal,hooghly,712424,1,2,False
16-09-2025,west bengal,hooghly,712429,1,3,False
16-09-2025,west bengal,jalpaiguri,735235,1,2,False
16-09-2025,west bengal,jhargram,721518,0,2,False
16-09-2025,west bengal,murshidabad,742139,0,2,False
16-09-2025,west bengal,murshidabad,742157,4,26,False
16-09-2025,west bengal,murshidabad,742162,0,1,False
16-09-2025,west bengal,murshidabad,742177,0,3,False
16-09-2025,west bengal,murshidabad,742179,1,1,False
16-09-2025,west bengal,murshidabad,742230,0,2,False
16-09-2025,west bengal,north 24 parganas,700098,0,2,False
16-09-2025,west bengal,north 24 parganas,743195,0,2,False
16-09-2025,west bengal,paschim medinipur,721252,0,3,False
16-09-2025,west bengal,paschim medinipur,721254,0,5,False
16-09-2025,west bengal,paschim medinipur,721466,1,4,False
16-09-2025,west bengal,purba bardhaman,713425,0,1,False
16-09-2025,west bengal,purba medinipur,721630,0,2,False
16-09-2025,west bengal,purba medinipur,721664,0,3,False
16-09-2025,west bengal,purulia,723160,0,2,False
16-09-2025,west bengal,purulia,723162,1,1,False
16-09-2025,west bengal,uttar dinajpur,733252,0,8,False
17-09-2025,andhra pradesh,alluri sitharama raju,507121,0,1,False
17-09-2025,andhra pradesh,alluri sitharama raju,507129,3,4,False
17-09-2025,andhra pradesh,eluru,507301,0,1,False
17-09-2025,madhya pradesh,chhindwara,480554,2,2,False
17-09-2025,madhya pradesh,panna,488058,6,10,False
17-09-2025,madhya pradesh,raisen,464776,0,8,False
17-09-2025,maharashtra,jalgaon,424116,0,7,False
17-09-2025,maharashtra,mumbai,401210,0,1,False
17-09-2025,maharashtra,nanded,431646,0,1,False
17-09-2025,maharashtra,thane,401610,0,1,False
17-09-2025,maharashtra,thane,421604,0,1,False
17-09-2025,mizoram,aizawl,796025,1,1,False
17-09-2025,mizoram,aizawl,796036,0,1,False
17-09-2025,mizoram,champhai,796290,0,3,False
17-09-2025,mizoram,kolasib,796075,0,1,False
17-09-2025,mizoram,mamit,796471,0,2,False
17-09-2025,mizoram,saitual,796290,0,1,False
17-09-2025,odisha,angul,759104,0,2,False
17-09-2025,odisha,sambalpur,768026,0,2,False
17-09-2025,puducherry,puducherry,533464,2,5,False
17-09-2025,puducherry,puducherry,605007,2,14,False
17-09-2025,puducherry,yanam,533464,0,1,False
17-09-2025,punjab,hoshiarpur,144203,2,8,False
17-09-2025,punjab,ludhiana,141017,0,2,False
17-09-2025,punjab,ludhiana,141124,0,2,False
17-09-2025,rajasthan,chittorgarh,323306,0,7,False
17-09-2025,rajasthan,ganganagar,335705,2,6,False
17-09-2025,rajasthan,jaipur,302011,0,3,False
17-09-2025,rajasthan,jaipur,303802,0,7,False
17-09-2025,rajasthan,nagaur,341542,0,1,False
17-09-2025,rajasthan,sirohi,307042,0,1,False
17-09-2025,rajasthan,udaipur,313025,0,1,False
17-09-2025,tamil nadu,chennai,600080,0,4,False
17-09-2025,tamil nadu,madurai,625705,0,16,False
17-09-2025,tamil nadu,nagapattinam,611118,0,2,False
17-09-2025,tamil nadu,theni,625519,0,2,False
17-09-2025,tamil nadu,theni,625582,3,11,False
17-09-2025,tamil nadu,thiruvarur,610211,0,1,False
17-09-2025,tamil nadu,tirunelveli,627810,0,3,False
17-09-2025,himachal pradesh,mandi,176120,1,15,False
17-09-2025,himachal pradesh,mandi,176121,0,3,False
17-09-2025,himachal pradesh,mandi,176123,1,2,False
17-09-2025,himachal pradesh,mandi,176126,1,5,False
17-09-2025,himachal pradesh,sirmaur,173022,4,12,False
17-09-2025,jharkhand,gumla,835324,1,15,False
17-09-2025,karnataka,mysuru,570021,1,3,False
17-09-2025,kerala,thrissur,680015,0,2,False
16-09-2025,odisha,sambalpur,768026,0,1,False
16-09-2025,puducherry,karaikal,609603,2,3,False
16-09-2025,puducherry,puducherry,605501,3,4,False
16-09-2025,punjab,amritsar,143003,0,3,False
16-09-2025,punjab,jalandhar,144014,0,3,False
16-09-2025,rajasthan,chittorgarh,323306,0,4,False
16-09-2025,rajasthan,ganganagar,335705,1,1,False
16-09-2025,rajasthan,jaipur,302023,0,4,False
16-09-2025,rajasthan,jaipur,303802,0,2,False
16-09-2025,rajasthan,pratapgarh,313605,5,65,False
16-09-2025,tamil nadu,chennai,600079,1,0,False
16-09-2025,tamil nadu,kallakurichi,606107,1,6,False
16-09-2025,tamil nadu,kanniyakumari,629304,0,1,False
16-09-2025,tamil nadu,nagapattinam,610211,0,1,False
16-09-2025,maharashtra,nagpur,440009,3,15,False
16-09-2025,maharashtra,nanded,431646,1,3,False
16-09-2025,mizoram,aizawl,796005,0,7,False
19-09-2025,arunachal pradesh,tirap,786631,0,2,False
19-09-2025,bihar,aurangabad,824216,0,4,False
19-09-2025,bihar,banka,813118,1,14,False
19-09-2025,bihar,banka,813121,0,5,False
19-09-2025,bihar,banka,813123,2,39,False
19-09-2025,bihar,bhagalpur,813225,2,19,False
19-09-2025,bihar,bhagalpur,813227,0,2,False
19-09-2025,bihar,jamui,811315,5,80,False
19-09-2025,bihar,jehanabad,804454,0,26,False
19-09-2025,bihar,lakhisarai,811315,3,41,False
19-09-2025,bihar,madhepura,852210,12,125,False
19-09-2025,bihar,muzaffarpur,843139,0,6,False
19-09-2025,bihar,nalanda,803204,3,21,False
19-09-2025,bihar,nawada,805130,8,138,False
19-09-2025,bihar,nawada,805133,0,4,False
19-09-2025,chandigarh,chandigarh,160103,0,4,False
19-09-2025,chhattisgarh,bastar,494005,2,13,False
19-09-2025,chhattisgarh,gariyaband,494661,0,1,False
19-09-2025,chhattisgarh,mohla-manpur-ambagarh chouki,491666,2,15,False
19-09-2025,chhattisgarh,raipur,492007,1,7,False
19-09-2025,chhattisgarh,sukma,494115,1,9,False
19-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396193,0,3,False
19-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396240,0,1,False
19-09-2025,dadra and nagar haveli and daman and diu,daman,396220,0,2,False
19-09-2025,dadra and nagar haveli and daman and diu,diu,362540,0,4,False
19-09-2025,dadra and nagar haveli and daman and diu,diu,362570,0,3,False
19-09-2025,gujarat,amreli,362730,0,5,False
19-09-2025,gujarat,chhotaudepur,391155,1,4,False
19-09-2025,gujarat,chhotaudepur,391175,0,6,False
19-09-2025,gujarat,gir somnath,362725,0,3,False
19-09-2025,gujarat,jamnagar,361141,0,1,False
19-09-2025,gujarat,mahesana,382165,0,10,False
19-09-2025,gujarat,mahesana,384205,0,2,False
19-09-2025,gujarat,porbandar,360560,0,1,False
19-09-2025,gujarat,rajkot,364465,0,5,False
19-09-2025,gujarat,surat,394220,0,6,False
19-09-2025,gujarat,surat,394230,2,33,False
19-09-2025,gujarat,valsad,396215,0,1,False
19-09-2025,himachal pradesh,kangra,176219,0,2,False
18-09-2025,bihar,aurangabad,824130,0,13,False
18-09-2025,bihar,banka,813116,1,0,False
18-09-2025,bihar,begusarai,851119,0,3,False
18-09-2025,bihar,bhagalpur,813223,3,25,False
18-09-2025,bihar,gaya,805135,0,1,False
18-09-2025,bihar,gaya,805236,0,1,False
18-09-2025,bihar,khagaria,851220,0,12,False
18-09-2025,bihar,muzaffarpur,843144,0,1,False
18-09-2025,bihar,muzaffarpur,843165,2,13,False
18-09-2025,bihar,patna,803206,1,5,False
18-09-2025,bihar,saharsa,852210,0,4,False
18-09-2025,chhattisgarh,bastar,494005,1,36,False
18-09-2025,chhattisgarh,bijapur,494444,4,45,False
18-09-2025,chhattisgarh,dakshin bastar dantewada,494441,1,24,False
18-09-2025,chhattisgarh,dakshin bastar dantewada,494552,1,9,False
18-09-2025,chhattisgarh,kondagaon,494226,5,163,False
18-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396240,2,8,False
18-09-2025,dadra and nagar haveli and daman and diu,daman,396210,0,10,False
18-09-2025,dadra and nagar haveli and daman and diu,daman,396210,0,2,False
18-09-2025,dadra and nagar haveli and daman and diu,daman,396220,0,1,False
18-09-2025,dadra and nagar haveli and daman and diu,diu,362570,0,1,False
18-09-2025,dadra and nagar haveli and daman and diu,diu,362570,0,3,False
18-09-2025,gujarat,amreli,362730,0,2,False
18-09-2025,gujarat,amreli,365565,1,6,False
18-09-2025,gujarat,gir somnath,362266,0,2,False
18-09-2025,gujarat,kachchh,370640,0,3,False
18-09-2025,gujarat,mahesana,382710,0,4,False
18-09-2025,gujarat,mahesana,382730,0,5,False
18-09-2025,gujarat,mahesana,382865,3,4,False
18-09-2025,gujarat,mahesana,382870,3,19,False
18-09-2025,gujarat,mahisagar,389240,2,6,False
18-09-2025,gujarat,narmada,393155,0,3,False
18-09-2025,gujarat,navsari,396424,0,2,False
18-09-2025,gujarat,sabar kantha,383350,1,0,False
18-09-2025,gujarat,surat,394220,0,3,False
18-09-2025,himachal pradesh,mandi,174403,0,1,False
18-09-2025,jammu and kashmir,udhampur,182117,0,3,False
18-09-2025,tamil nadu,viluppuram,605502,0,3,False
18-09-2025,tamil nadu,virudhunagar,626145,0,3,False
18-09-2025,telangana,adilabad,504215,0,3,False
18-09-2025,telangana,hanumakonda,506313,0,1,False
18-09-2025,telangana,khammam,507138,0,2,False
18-09-2025,uttar pradesh,baghpat,250515,2,10,False
18-09-2025,uttar pradesh,bijnor,246768,0,1,False
18-09-2025,uttar pradesh,budaun,202522,1,0,False
18-09-2025,uttar pradesh,budaun,202523,8,52,False
18-09-2025,uttar pradesh,budaun,202525,13,30,False
18-09-2025,uttar pradesh,bulandshahr,202390,3,35,False
18-09-2025,uttar pradesh,bulandshahr,202399,8,17,False
18-09-2025,uttar pradesh,bulandshahr,245402,2,23,False
18-09-2025,uttar pradesh,bulandshahr,245405,7,32,False
18-09-2025,uttar pradesh,bulandshahr,245409,3,24,False
18-09-2025,uttar pradesh,bulandshahr,245412,1,29,False
18-09-2025,uttar pradesh,farrukhabad,205302,8,20,False
18-09-2025,uttar pradesh,firozabad,205141,7,48,False
18-09-2025,uttar pradesh,firozabad,215126,7,59,False
18-09-2025,uttar pradesh,jaunpur,222102,1,5,False
18-09-2025,uttar pradesh,jaunpur,222103,1,0,False
18-09-2025,uttar pradesh,jaunpur,222107,4,6,False
18-09-2025,uttar pradesh,jaunpur,222110,0,1,False
18-09-2025,uttar pradesh,jaunpur,223107,3,7,False
18-09-2025,uttar pradesh,kanpur dehat,209715,7,54,False
18-09-2025,uttar pradesh,kanpur dehat,241504,0,1,False
18-09-2025,uttar pradesh,kanpur nagar,209407,0,1,False
18-09-2025,uttar pradesh,lucknow,227309,4,37,False
18-09-2025,uttar pradesh,mainpuri,205130,5,4,False
18-09-2025,uttar pradesh,moradabad,202410,0,1,False
18-09-2025,uttar pradesh,moradabad,202412,0,2,False
18-09-2025,uttar pradesh,moradabad,202415,2,7,False
18-09-2025,uttar pradesh,prayagraj,228411,0,1,False
18-09-2025,uttar pradesh,saharanpur,247665,0,1,False
18-09-2025,uttar pradesh,sambhal,202421,8,85,False
18-09-2025,uttar pradesh,shahjahanpur,242123,0,6,False
18-09-2025,uttar pradesh,unnao,229841,1,18,False
18-09-2025,uttar pradesh,unnao,241504,21,76,False
18-09-2025,uttarakhand,dehradun,248141,1,3,False
18-09-2025,uttarakhand,udham singh nagar,263146,0,2,False
18-09-2025,west bengal,bankura,722110,0,2,False
18-09-2025,west bengal,bankura,722168,0,2,False
18-09-2025,west bengal,birbhum,731213,2,41,False
18-09-2025,west bengal,birbhum,731251,0,1,False
18-09-2025,west bengal,cooch behar,736166,1,2,False
18-09-2025,west bengal,cooch behar,736173,3,4,False
18-09-2025,west bengal,cooch behar,736180,3,5,False
18-09-2025,west bengal,dakshin dinajpur,733148,1,0,False
17-09-2025,tamil nadu,viluppuram,606107,0,9,False
17-09-2025,uttar pradesh,baghpat,250602,0,7,False
17-09-2025,uttar pradesh,basti,272170,10,26,False
17-09-2025,uttar pradesh,budaun,202521,6,7,False
17-09-2025,uttar pradesh,budaun,202524,1,58,False
17-09-2025,uttar pradesh,bulandshahr,202399,3,8,False
17-09-2025,uttar pradesh,bulandshahr,245408,7,56,False
17-09-2025,uttar pradesh,bulandshahr,245412,5,23,False
17-09-2025,uttar pradesh,farrukhabad,207504,1,19,False
17-09-2025,uttar pradesh,farrukhabad,207505,5,26,False
17-09-2025,uttar pradesh,firozabad,205135,3,31,False
17-09-2025,uttar pradesh,firozabad,205152,9,60,False
17-09-2025,uttar pradesh,jaunpur,222108,0,3,False
17-09-2025,uttar pradesh,mainpuri,205142,0,6,False
17-09-2025,uttar pradesh,saharanpur,247665,0,3,False
17-09-2025,uttar pradesh,sambhal,202410,14,98,False
17-09-2025,uttar pradesh,sambhal,243640,0,2,False
17-09-2025,uttar pradesh,unnao,209506,2,13,False
17-09-2025,uttar pradesh,unnao,229504,0,16,False
17-09-2025,uttar pradesh,unnao,241501,17,79,False
