,date,state,district,pincode,age_0_5,age_5_17,age_18_greater
1486,31-12-2025,uttar pradesh,azamgarh,276201,4,9,1
1487,31-12-2025,uttar pradesh,azamgarh,276304,2,14,2
1488,31-12-2025,uttar pradesh,azamgarh,276404,8,22,0
1489,31-12-2025,uttar pradesh,baghpat,250101,2,21,0
1490,31-12-2025,uttar pradesh,baghpat,250602,0,1,0
1491,31-12-2025,uttar pradesh,baghpat,250611,25,25,0
1492,31-12-2025,uttar pradesh,baghpat,250621,1,1,0
1493,31-12-2025,uttar pradesh,baghpat,250626,9,5,0
1494,31-12-2025,uttar pradesh,bahraich,271851,11,18,1
1495,31-12-2025,uttar pradesh,bahraich,271870,2,10,2
1496,31-12-2025,uttar pradesh,bahraich,271901,10,11,1
1497,31-12-2025,uttar pradesh,bahraich,271903,27,49,3
1498,31-12-2025,uttar pradesh,bahraich,271904,5,15,0
1499,31-12-2025,uttar pradesh,ballia,221715,5,18,0
1500,31-12-2025,uttar pradesh,ballia,221716,1,3,0
1501,31-12-2025,uttar pradesh,ballia,221717,2,14,0
1502,31-12-2025,uttar pradesh,ballia,221718,1,4,0
1503,31-12-2025,uttar pradesh,ballia,277204,2,7,0
1504,31-12-2025,uttar pradesh,ballia,277216,0,7,0
1505,31-12-2025,uttar pradesh,ballia,277301,1,1,0
1506,31-12-2025,uttar pradesh,ballia,277403,1,3,0
1507,31-12-2025,uttar pradesh,ballia,277504,1,2,0
1508,31-12-2025,uttar pradesh,balrampur,271205,8,24,1
1509,31-12-2025,uttar pradesh,balrampur,271210,6,30,0
1510,31-12-2025,uttar pradesh,balrampur,271604,9,45,3
1511,31-12-2025,uttar pradesh,balrampur,271861,11,10,0
1512,31-12-2025,uttar pradesh,banda,210121,13,12,0
1513,31-12-2025,uttar pradesh,banda,210202,4,6,1
1514,31-12-2025,uttar pradesh,bara banki,225119,4,2,0
1515,31-12-2025,uttar pradesh,bara banki,225124,1,0,0
1516,31-12-2025,uttar pradesh,bara banki,225202,1,2,0
1517,31-12-2025,uttar pradesh,bara banki,225302,3,5,0
1518,31-12-2025,uttar pradesh,bara banki,225403,13,5,0
1519,31-12-2025,uttar pradesh,bara banki,225404,3,1,0
1520,31-12-2025,uttar pradesh,bara banki,227301,6,6,1
1521,31-12-2025,uttar pradesh,bareilly,243005,5,12,1
1522,31-12-2025,uttar pradesh,bareilly,243122,14,18,0
1523,31-12-2025,uttar pradesh,bareilly,243202,19,11,1
1524,31-12-2025,uttar pradesh,bareilly,243505,59,26,2
1525,31-12-2025,uttar pradesh,basti,271305,1,0,0
1526,31-12-2025,uttar pradesh,basti,272001,7,13,0
1527,31-12-2025,uttar pradesh,basti,272124,4,12,0
1528,31-12-2025,uttar pradesh,basti,272127,3,12,0
1529,31-12-2025,uttar pradesh,basti,272151,3,14,1
1530,31-12-2025,uttar pradesh,basti,272155,14,27,1
1531,31-12-2025,uttar pradesh,basti,272182,2,6,0
1532,31-12-2025,uttar pradesh,basti,272194,1,21,1
1533,31-12-2025,uttar pradesh,basti,272271,0,1,0
1534,31-12-2025,uttar pradesh,bhadohi,221406,1,0,0
1535,31-12-2025,uttar pradesh,bijnor,246722,26,4,1
1536,31-12-2025,uttar pradesh,bijnor,246723,4,2,0
1537,31-12-2025,uttar pradesh,bijnor,246733,16,6,0
1538,31-12-2025,uttar pradesh,bijnor,246734,18,17,0
1539,31-12-2025,uttar pradesh,bijnor,246765,0,2,0
1540,31-12-2025,uttar pradesh,budaun,243630,8,5,0
1541,31-12-2025,uttar pradesh,budaun,243634,8,5,0
1542,31-12-2025,uttar pradesh,budaun,243636,3,3,0
1543,31-12-2025,uttar pradesh,bulandshahr,202392,1,9,0
1544,31-12-2025,uttar pradesh,bulandshahr,202394,25,33,1
1545,31-12-2025,uttar pradesh,bulandshahr,202398,9,17,0
1546,31-12-2025,uttar pradesh,bulandshahr,203397,1,0,0
1547,31-12-2025,uttar pradesh,bulandshahr,203408,2,0,0
1548,31-12-2025,uttar pradesh,bulandshahr,245407,2,1,0
1549,31-12-2025,uttar pradesh,bulandshahr,245408,16,23,0
1550,31-12-2025,uttar pradesh,bulandshahr,245412,6,14,0
1551,31-12-2025,uttar pradesh,chandauli,221008,4,3,0
1552,31-12-2025,uttar pradesh,chandauli,221110,2,1,0
1553,31-12-2025,uttar pradesh,chandauli,232104,14,17,0
1554,31-12-2025,uttar pradesh,chandauli,232106,14,19,1
1555,31-12-2025,uttar pradesh,chandauli,232108,1,7,0
1556,31-12-2025,uttar pradesh,deoria,274202,1,19,0
1557,31-12-2025,uttar pradesh,deoria,274206,2,2,0
1558,31-12-2025,uttar pradesh,deoria,274501,5,6,0
1559,31-12-2025,uttar pradesh,deoria,274502,1,3,0
1560,31-12-2025,uttar pradesh,deoria,274506,2,3,0
1561,31-12-2025,uttar pradesh,deoria,274508,0,1,0
1562,31-12-2025,uttar pradesh,deoria,274702,5,12,1
1563,31-12-2025,uttar pradesh,deoria,274704,1,1,0
1564,31-12-2025,uttar pradesh,etah,207001,30,43,5
1565,31-12-2025,uttar pradesh,etah,207250,3,4,0
1566,31-12-2025,uttar pradesh,etah,207301,8,12,3
1567,31-12-2025,uttar pradesh,etawah,206002,5,7,0
1568,31-12-2025,uttar pradesh,farrukhabad,207501,7,13,0
1569,31-12-2025,uttar pradesh,farrukhabad,209502,2,5,0
1570,31-12-2025,uttar pradesh,fatehpur,212651,2,7,0
1571,31-12-2025,uttar pradesh,fatehpur,212652,16,8,0
1572,31-12-2025,uttar pradesh,fatehpur,212654,3,3,0
1573,31-12-2025,uttar pradesh,fatehpur,212665,6,2,1
1574,31-12-2025,uttar pradesh,fatehpur,216221,11,13,0
1575,31-12-2025,uttar pradesh,firozabad,205152,9,7,1
1576,31-12-2025,uttar pradesh,firozabad,283141,0,1,0
1577,31-12-2025,uttar pradesh,firozabad,283204,28,25,1
1578,31-12-2025,uttar pradesh,firozabad,283206,3,1,1
1579,31-12-2025,uttar pradesh,gautam buddha nagar,201303,1,4,0
1580,31-12-2025,uttar pradesh,ghaziabad,201015,1,1,0
1581,31-12-2025,uttar pradesh,ghaziabad,201016,1,2,0
1582,31-12-2025,uttar pradesh,ghaziabad,201309,3,4,0
1583,31-12-2025,uttar pradesh,ghazipur,232330,2,5,0
1584,31-12-2025,uttar pradesh,ghazipur,232339,0,1,0
1585,31-12-2025,uttar pradesh,ghazipur,233224,1,2,0
1586,31-12-2025,uttar pradesh,ghazipur,233226,3,12,1
1587,31-12-2025,uttar pradesh,ghazipur,233228,2,7,0
1588,31-12-2025,uttar pradesh,ghazipur,233229,1,4,0
1589,31-12-2025,uttar pradesh,ghazipur,233307,4,1,0
1590,31-12-2025,uttar pradesh,gonda,271124,2,6,0
1591,31-12-2025,uttar pradesh,gonda,271126,1,3,0
1592,31-12-2025,uttar pradesh,gonda,271202,2,6,0
1593,31-12-2025,uttar pradesh,gonda,271204,6,8,1
1594,31-12-2025,uttar pradesh,gonda,271301,4,5,1
1595,31-12-2025,uttar pradesh,gonda,271302,12,16,1
1596,31-12-2025,uttar pradesh,gonda,271305,5,11,0
1597,31-12-2025,uttar pradesh,gonda,271311,7,8,0
1598,31-12-2025,uttar pradesh,gonda,271403,3,8,1
1599,31-12-2025,uttar pradesh,gorakhpur,273005,0,8,0
1600,31-12-2025,uttar pradesh,gorakhpur,273158,8,23,0
1601,31-12-2025,uttar pradesh,gorakhpur,273201,2,10,0
1602,31-12-2025,uttar pradesh,gorakhpur,273209,3,17,0
1603,31-12-2025,uttar pradesh,gorakhpur,273211,2,5,0
1604,31-12-2025,uttar pradesh,gorakhpur,273405,1,5,0
1605,31-12-2025,uttar pradesh,gorakhpur,273408,1,12,0
1606,31-12-2025,uttar pradesh,gorakhpur,273412,4,8,0
1607,31-12-2025,uttar pradesh,gorakhpur,273413,4,12,0
1608,31-12-2025,uttar pradesh,hamirpur,210422,1,2,0
1609,31-12-2025,uttar pradesh,hapur,245201,1,0,0
1610,31-12-2025,uttar pradesh,hardoi,241303,9,24,0
1611,31-12-2025,uttar pradesh,hardoi,241405,7,12,1
1612,31-12-2025,uttar pradesh,hathras,202170,1,0,0
1613,31-12-2025,uttar pradesh,hathras,204101,41,34,1
1614,31-12-2025,uttar pradesh,hathras,204102,14,2,0
1615,31-12-2025,uttar pradesh,hathras,204211,5,3,0
1616,31-12-2025,uttar pradesh,hathras,281306,13,12,0
1617,31-12-2025,uttar pradesh,hathras,281308,4,1,0
1618,31-12-2025,uttar pradesh,jalaun,285201,1,4,0
1619,31-12-2025,uttar pradesh,jalaun,285205,5,7,0
1620,31-12-2025,uttar pradesh,jaunpur,222002,2,6,0
1621,31-12-2025,uttar pradesh,jaunpur,222107,0,1,0
1622,31-12-2025,uttar pradesh,jaunpur,222129,4,11,0
1623,31-12-2025,uttar pradesh,jaunpur,222132,4,8,0
1624,31-12-2025,uttar pradesh,jaunpur,222144,0,5,0
1625,31-12-2025,uttar pradesh,jaunpur,222145,0,8,0
1626,31-12-2025,uttar pradesh,jaunpur,222149,0,2,0
1627,31-12-2025,uttar pradesh,jaunpur,222170,2,7,0
1628,31-12-2025,uttar pradesh,jaunpur,222181,4,7,0
1629,31-12-2025,uttar pradesh,jaunpur,223104,1,9,0
1630,31-12-2025,uttar pradesh,jhansi,284001,3,6,0
1631,31-12-2025,uttar pradesh,jhansi,284135,1,2,1
1632,31-12-2025,uttar pradesh,jhansi,284202,21,14,0
1633,31-12-2025,uttar pradesh,jhansi,284203,4,2,1
1634,31-12-2025,uttar pradesh,jhansi,284204,19,15,1
1635,31-12-2025,uttar pradesh,jhansi,284301,3,8,1
1636,31-12-2025,uttar pradesh,jhansi,284305,1,1,1
1637,31-12-2025,uttar pradesh,kannauj,209722,7,6,1
1638,31-12-2025,uttar pradesh,kannauj,209727,5,12,0
1639,31-12-2025,uttar pradesh,kannauj,209729,5,6,0
1640,31-12-2025,uttar pradesh,kannauj,209731,3,10,0
1641,31-12-2025,uttar pradesh,kannauj,209738,2,8,0
1642,31-12-2025,uttar pradesh,kanpur dehat,208001,5,12,0
1643,31-12-2025,uttar pradesh,kanpur dehat,209112,2,8,0
1644,31-12-2025,uttar pradesh,kanpur dehat,209204,4,8,0
1645,31-12-2025,uttar pradesh,kanpur dehat,209307,5,5,0
1646,31-12-2025,uttar pradesh,kanpur dehat,209312,2,5,0
1647,31-12-2025,uttar pradesh,kanpur nagar,208007,0,12,1
1648,31-12-2025,uttar pradesh,kanpur nagar,208012,1,16,1
1649,31-12-2025,uttar pradesh,kanpur nagar,208014,2,13,0
1650,31-12-2025,uttar pradesh,kanpur nagar,208020,3,8,0
1651,31-12-2025,uttar pradesh,kanpur nagar,209203,4,7,0
1652,31-12-2025,uttar pradesh,kasganj,207246,5,10,0
1653,31-12-2025,uttar pradesh,kaushambi,212207,13,6,0
1654,31-12-2025,uttar pradesh,kaushambi,212218,4,7,0
1655,31-12-2025,uttar pradesh,kheri,261505,15,14,0
1656,31-12-2025,uttar pradesh,kheri,262721,4,5,0
1657,31-12-2025,uttar pradesh,kheri,262722,11,15,2
1658,31-12-2025,uttar pradesh,kheri,262728,1,8,1
1659,31-12-2025,uttar pradesh,kheri,262803,1,1,1
1660,31-12-2025,uttar pradesh,kheri,262804,27,30,2
1661,31-12-2025,uttar pradesh,kheri,262904,3,2,0
1662,31-12-2025,uttar pradesh,kheri,262907,4,8,1
1663,31-12-2025,uttar pradesh,kushinagar,274149,4,28,0
1664,31-12-2025,uttar pradesh,kushinagar,274203,3,11,0
1665,31-12-2025,uttar pradesh,kushinagar,274207,2,5,0
1666,31-12-2025,uttar pradesh,kushinagar,274301,6,23,0
1667,31-12-2025,uttar pradesh,kushinagar,274401,16,19,1
1668,31-12-2025,uttar pradesh,kushinagar,274403,0,2,0
1669,31-12-2025,uttar pradesh,kushinagar,274408,1,0,0
1670,31-12-2025,uttar pradesh,kushinagar,274409,2,16,0
1671,31-12-2025,uttar pradesh,kushinagar,274801,1,4,0
1672,31-12-2025,uttar pradesh,lalitpur,284124,9,4,0
1673,31-12-2025,uttar pradesh,lalitpur,284126,30,1,0
1674,31-12-2025,uttar pradesh,lalitpur,284402,6,6,0
1675,31-12-2025,uttar pradesh,lalitpur,284403,35,20,0
1676,31-12-2025,uttar pradesh,lucknow,226006,1,3,0
1677,31-12-2025,uttar pradesh,lucknow,226008,3,14,0
1678,31-12-2025,uttar pradesh,lucknow,226011,2,6,0
1679,31-12-2025,uttar pradesh,lucknow,226016,6,34,0
1680,31-12-2025,uttar pradesh,lucknow,226020,5,19,3
1681,31-12-2025,uttar pradesh,lucknow,226022,3,11,0
1682,31-12-2025,uttar pradesh,lucknow,226028,5,15,0
1683,31-12-2025,uttar pradesh,lucknow,226030,1,0,0
1684,31-12-2025,uttar pradesh,lucknow,226201,0,3,0
1685,31-12-2025,uttar pradesh,lucknow,226401,2,3,0
1686,31-12-2025,uttar pradesh,lucknow,227107,13,19,0
1687,31-12-2025,uttar pradesh,lucknow,227111,7,8,0
1688,31-12-2025,uttar pradesh,lucknow,227205,3,12,0
1689,31-12-2025,uttar pradesh,mahoba,210421,7,1,0
1690,31-12-2025,uttar pradesh,mahoba,210424,12,8,0
1691,31-12-2025,uttar pradesh,mahoba,210425,1,2,0
1692,31-12-2025,uttar pradesh,mainpuri,205261,1,18,0
1693,31-12-2025,uttar pradesh,mainpuri,206301,4,28,0
1694,31-12-2025,uttar pradesh,mathura,281001,12,22,2
1695,31-12-2025,uttar pradesh,mathura,281201,10,20,0
1696,31-12-2025,uttar pradesh,mathura,281203,12,10,0
1697,31-12-2025,uttar pradesh,mathura,281206,2,8,0
1698,31-12-2025,uttar pradesh,mathura,281303,0,1,0
1699,31-12-2025,uttar pradesh,mathura,281308,1,6,0
1700,31-12-2025,uttar pradesh,mathura,281403,29,16,0
1701,31-12-2025,uttar pradesh,mau,221706,0,10,0
1702,31-12-2025,uttar pradesh,mau,275304,1,11,0
1703,31-12-2025,uttar pradesh,mau,275305,1,8,1
1704,31-12-2025,uttar pradesh,meerut,245206,17,15,0
1705,31-12-2025,uttar pradesh,meerut,250004,9,18,0
1706,31-12-2025,uttar pradesh,meerut,250341,3,8,0
1707,31-12-2025,uttar pradesh,meerut,250401,13,24,1
1708,31-12-2025,uttar pradesh,meerut,250406,8,15,1
1709,31-12-2025,uttar pradesh,meerut,250502,7,4,1
1710,31-12-2025,uttar pradesh,mirzapur,231216,0,1,0
1711,31-12-2025,uttar pradesh,mirzapur,231302,2,10,0
1712,31-12-2025,uttar pradesh,mirzapur,231303,3,7,0
1713,31-12-2025,uttar pradesh,mirzapur,231306,3,0,0
1714,31-12-2025,uttar pradesh,mirzapur,231309,5,5,0
1715,31-12-2025,uttar pradesh,mirzapur,231314,0,1,0
1716,31-12-2025,uttar pradesh,moradabad,202415,3,2,0
1717,31-12-2025,uttar pradesh,moradabad,244413,1,0,0
1718,31-12-2025,uttar pradesh,muzaffarnagar,247772,3,1,1
1719,31-12-2025,uttar pradesh,muzaffarnagar,247775,9,1,1
1720,31-12-2025,uttar pradesh,muzaffarnagar,251001,20,19,0
1721,31-12-2025,uttar pradesh,muzaffarnagar,251202,3,4,0
1722,31-12-2025,uttar pradesh,muzaffarnagar,251316,3,3,0
1723,31-12-2025,uttar pradesh,pratapgarh,230124,4,12,0
1724,31-12-2025,uttar pradesh,pratapgarh,230125,3,3,0
1725,31-12-2025,uttar pradesh,pratapgarh,230131,1,5,0
1726,31-12-2025,uttar pradesh,pratapgarh,230141,7,6,0
1727,31-12-2025,uttar pradesh,pratapgarh,230301,4,9,0
1728,31-12-2025,uttar pradesh,pratapgarh,230501,0,6,0
1729,31-12-2025,uttar pradesh,prayagraj,211006,0,1,0
1730,31-12-2025,uttar pradesh,prayagraj,211008,2,2,0
1731,31-12-2025,uttar pradesh,prayagraj,212202,0,1,0
1732,31-12-2025,uttar pradesh,prayagraj,212402,1,0,0
1733,31-12-2025,uttar pradesh,prayagraj,212502,2,1,0
1734,31-12-2025,uttar pradesh,prayagraj,212503,0,1,1
1735,31-12-2025,uttar pradesh,prayagraj,229412,2,1,0
1736,31-12-2025,uttar pradesh,rae bareli,229001,23,38,0
1737,31-12-2025,uttar pradesh,rae bareli,229125,9,11,0
1738,31-12-2025,uttar pradesh,rae bareli,229129,1,2,0
1739,31-12-2025,uttar pradesh,rae bareli,229204,6,3,0
1740,31-12-2025,uttar pradesh,rae bareli,229206,7,11,0
1741,31-12-2025,uttar pradesh,rae bareli,229209,1,5,0
1742,31-12-2025,uttar pradesh,rae bareli,229210,5,3,0
1743,31-12-2025,uttar pradesh,rae bareli,229305,1,2,0
1744,31-12-2025,uttar pradesh,rae bareli,229307,3,5,0
1745,31-12-2025,uttar pradesh,rae bareli,229311,5,3,0
1746,31-12-2025,uttar pradesh,rae bareli,229404,1,4,0
1747,31-12-2025,uttar pradesh,rae bareli,229406,2,0,0
1748,31-12-2025,uttar pradesh,rampur,202411,1,1,0
1749,31-12-2025,uttar pradesh,rampur,243701,37,24,0
1750,31-12-2025,uttar pradesh,saharanpur,247129,14,5,0
1751,31-12-2025,uttar pradesh,saharanpur,247452,12,14,0
1752,31-12-2025,uttar pradesh,saharanpur,247669,1,0,0
1753,31-12-2025,uttar pradesh,sambhal,202412,12,24,0
1754,31-12-2025,uttar pradesh,sambhal,244303,23,7,1
1755,31-12-2025,uttar pradesh,sant kabir nagar,272125,8,26,0
1756,31-12-2025,uttar pradesh,sant kabir nagar,272162,6,11,1
1757,31-12-2025,uttar pradesh,sant kabir nagar,272270,6,8,1
1758,31-12-2025,uttar pradesh,shahjahanpur,242123,1,0,0
1759,31-12-2025,uttar pradesh,shahjahanpur,242127,6,14,0
1760,31-12-2025,uttar pradesh,shahjahanpur,242305,8,8,0
1761,31-12-2025,uttar pradesh,shamli,247773,17,15,0
1762,31-12-2025,uttar pradesh,shamli,247774,17,30,4
1763,31-12-2025,uttar pradesh,shrawasti,271801,2,21,1
1764,31-12-2025,uttar pradesh,siddharthnagar,272151,2,12,1
1765,31-12-2025,uttar pradesh,siddharthnagar,272206,10,36,3
1766,31-12-2025,uttar pradesh,siddharthnagar,272207,10,23,0
1767,31-12-2025,uttar pradesh,sitapur,261125,2,9,0
1768,31-12-2025,uttar pradesh,sitapur,261131,3,14,0
1769,31-12-2025,uttar pradesh,sitapur,261141,18,32,1
1770,31-12-2025,uttar pradesh,sitapur,261151,3,3,1
1771,31-12-2025,uttar pradesh,sitapur,261303,18,19,0
1772,31-12-2025,uttar pradesh,sitapur,261402,1,5,0
1773,31-12-2025,uttar pradesh,sitapur,261403,6,23,1
1774,31-12-2025,uttar pradesh,sitapur,261404,2,3,0
1775,31-12-2025,uttar pradesh,sitapur,261405,5,4,0
1776,31-12-2025,uttar pradesh,sonbhadra,231218,1,1,0
1777,31-12-2025,uttar pradesh,sonbhadra,231219,2,8,0
1778,31-12-2025,uttar pradesh,sultanpur,227408,2,2,0
1779,31-12-2025,uttar pradesh,sultanpur,227812,3,2,0
1780,31-12-2025,uttar pradesh,sultanpur,228125,1,2,0
1781,31-12-2025,uttar pradesh,unnao,209821,13,47,1
1782,31-12-2025,uttar pradesh,unnao,209827,2,7,0
1783,31-12-2025,uttar pradesh,unnao,209869,0,1,0
1784,31-12-2025,uttar pradesh,unnao,229504,3,4,0
1785,31-12-2025,uttar pradesh,varanasi,221006,0,3,0
1786,31-12-2025,uttar pradesh,varanasi,221008,4,4,0
1787,31-12-2025,uttar pradesh,varanasi,221011,2,8,0
1788,31-12-2025,uttar pradesh,varanasi,221202,1,9,0
1789,31-12-2025,uttar pradesh,varanasi,221208,2,15,0
1790,31-12-2025,uttar pradesh,varanasi,221302,2,4,0
1791,31-12-2025,uttarakhand,almora,263623,3,1,0
1792,31-12-2025,uttarakhand,almora,263625,3,1,0
1793,31-12-2025,uttarakhand,almora,263663,1,1,0
1794,31-12-2025,uttarakhand,bageshwar,263641,1,0,0
1795,31-12-2025,uttarakhand,chamoli,246427,2,0,0
1796,31-12-2025,uttarakhand,chamoli,246474,0,1,0
1797,31-12-2025,uttarakhand,chamoli,246481,9,1,0
1798,31-12-2025,uttarakhand,chamoli,246486,1,0,0
1799,31-12-2025,uttarakhand,dehradun,248158,4,0,0
1800,31-12-2025,uttarakhand,dehradun,248179,3,0,0
1801,31-12-2025,uttarakhand,dehradun,248196,4,3,0
1802,31-12-2025,uttarakhand,dehradun,249203,1,0,0
1803,31-12-2025,uttarakhand,haridwar,247656,21,1,0
1804,31-12-2025,uttarakhand,haridwar,249407,9,2,0
1805,31-12-2025,uttarakhand,nainital,263002,1,1,0
1806,31-12-2025,uttarakhand,nainital,263132,4,1,0
1807,31-12-2025,uttarakhand,nainital,263140,1,0,0
1808,31-12-2025,uttarakhand,nainital,263159,4,1,0
1809,31-12-2025,uttarakhand,pauri garhwal,246001,1,0,0
1810,31-12-2025,uttarakhand,pauri garhwal,246121,7,2,0
1811,31-12-2025,uttarakhand,pithoragarh,262534,3,0,0
1812,31-12-2025,uttarakhand,pithoragarh,262541,1,0,0
1813,31-12-2025,uttarakhand,rudraprayag,246419,1,1,0
1814,31-12-2025,uttarakhand,rudraprayag,246475,4,3,0
1815,31-12-2025,uttarakhand,tehri garhwal,249125,3,2,0
1816,31-12-2025,uttarakhand,tehri garhwal,249131,2,0,0
1817,31-12-2025,uttarakhand,tehri garhwal,249196,2,1,0
1818,31-12-2025,uttarakhand,udham singh nagar,244713,26,14,0
1819,31-12-2025,uttarakhand,udham singh nagar,262405,6,5,0
1820,31-12-2025,uttarakhand,udham singh nagar,263145,1,1,0
1821,31-12-2025,west bengal,alipurduar,736122,0,1,0
1822,31-12-2025,west bengal,bankura,722133,4,0,0
1823,31-12-2025,west bengal,bankura,722149,1,0,0
1824,31-12-2025,west bengal,bankura,722151,3,4,0
1825,31-12-2025,west bengal,bankura,722162,0,1,0
1826,31-12-2025,west bengal,bankura,722164,0,1,0
1827,31-12-2025,west bengal,bankura,722168,0,2,0
1828,31-12-2025,west bengal,bankura,722173,1,0,0
1829,31-12-2025,west bengal,bankura,722206,6,4,0
1830,31-12-2025,west bengal,bankura,722209,1,0,0
1831,31-12-2025,west bengal,birbhum,713147,1,0,0
1832,31-12-2025,west bengal,birbhum,731104,1,1,0
1833,31-12-2025,west bengal,birbhum,731123,11,3,0
1834,31-12-2025,west bengal,birbhum,731127,1,4,0
1835,31-12-2025,west bengal,birbhum,731129,1,0,0
1836,31-12-2025,west bengal,birbhum,731202,1,0,0
1837,31-12-2025,west bengal,birbhum,731215,14,2,0
1838,31-12-2025,west bengal,birbhum,731216,10,6,0
1839,31-12-2025,west bengal,birbhum,731221,11,4,0
1840,31-12-2025,west bengal,birbhum,731238,6,2,0
1841,31-12-2025,west bengal,birbhum,731240,8,1,0
1842,31-12-2025,west bengal,birbhum,731241,2,0,0
1843,31-12-2025,west bengal,birbhum,731245,3,0,0
1844,31-12-2025,west bengal,cooch behar,736134,4,1,0
1845,31-12-2025,west bengal,cooch behar,736165,1,1,0
1846,31-12-2025,west bengal,cooch behar,736166,1,1,0
1847,31-12-2025,west bengal,cooch behar,736174,0,1,0
1848,31-12-2025,west bengal,cooch behar,736175,0,2,0
1849,31-12-2025,west bengal,cooch behar,736179,0,1,0
1850,31-12-2025,west bengal,darjeeling,734005,1,2,0
1851,31-12-2025,west bengal,darjeeling,734009,1,1,0
1852,31-12-2025,west bengal,darjeeling,734014,1,2,0
1853,31-12-2025,west bengal,darjeeling,734313,1,0,0
1854,31-12-2025,west bengal,hooghly,712104,0,1,0
1855,31-12-2025,west bengal,hooghly,712121,1,0,0
1856,31-12-2025,west bengal,hooghly,712125,0,1,0
1857,31-12-2025,west bengal,hooghly,712138,0,1,0
1858,31-12-2025,west bengal,hooghly,712233,2,0,1
1859,31-12-2025,west bengal,hooghly,712248,2,3,0
1860,31-12-2025,west bengal,hooghly,712403,0,2,0
1861,31-12-2025,west bengal,hooghly,712405,0,3,0
1862,31-12-2025,west bengal,hooghly,712501,0,1,0
1863,31-12-2025,west bengal,hooghly,712502,2,8,0
1864,31-12-2025,west bengal,hooghly,712602,2,2,0
1865,31-12-2025,west bengal,hooghly,712704,0,1,0
1866,31-12-2025,west bengal,howrah,711102,4,3,0
1867,31-12-2025,west bengal,howrah,711108,0,1,0
1868,31-12-2025,west bengal,howrah,711112,0,1,0
1869,31-12-2025,west bengal,howrah,711114,1,0,0
1870,31-12-2025,west bengal,howrah,711206,1,0,0
1871,31-12-2025,west bengal,howrah,711301,1,2,0
1872,31-12-2025,west bengal,howrah,711313,1,1,0
1873,31-12-2025,west bengal,howrah,711315,4,6,0
1874,31-12-2025,west bengal,howrah,711316,9,30,0
1875,31-12-2025,west bengal,howrah,711401,8,19,0
1876,31-12-2025,west bengal,howrah,711403,0,3,0
1877,31-12-2025,west bengal,howrah,711408,3,1,0
1878,31-12-2025,west bengal,jalpaiguri,734004,1,3,0
1879,31-12-2025,west bengal,jalpaiguri,734501,0,2,0
1880,31-12-2025,west bengal,jalpaiguri,735132,2,6,0
1881,31-12-2025,west bengal,jalpaiguri,735135,2,3,0
1882,31-12-2025,west bengal,jalpaiguri,735140,0,1,0
1883,31-12-2025,west bengal,jalpaiguri,735211,0,1,1
1884,31-12-2025,west bengal,jalpaiguri,735212,2,3,0
1885,31-12-2025,west bengal,jalpaiguri,735218,0,5,0
1886,31-12-2025,west bengal,jalpaiguri,735223,0,3,0
1887,31-12-2025,west bengal,jalpaiguri,736182,1,2,0
1888,31-12-2025,west bengal,jalpaiguri,736203,1,3,0
1889,31-12-2025,west bengal,jalpaiguri,736205,0,1,0
1890,31-12-2025,west bengal,jalpaiguri,736206,0,3,0
1891,31-12-2025,west bengal,jhargram,721102,0,1,0
1892,31-12-2025,west bengal,jhargram,721129,1,0,0
1893,31-12-2025,west bengal,jhargram,721504,1,0,0
1894,31-12-2025,west bengal,jhargram,721506,1,0,0
1895,31-12-2025,west bengal,kolkata,700002,2,3,0
1896,31-12-2025,west bengal,kolkata,700004,1,1,1
1897,31-12-2025,west bengal,kolkata,700011,1,3,1
1898,31-12-2025,west bengal,kolkata,700014,1,9,0
1899,31-12-2025,west bengal,kolkata,700015,2,1,0
1900,31-12-2025,west bengal,kolkata,700019,1,3,2
1901,31-12-2025,west bengal,kolkata,700024,4,12,0
1902,31-12-2025,west bengal,kolkata,700027,0,3,0
1903,31-12-2025,west bengal,kolkata,700033,0,2,0
1904,31-12-2025,west bengal,kolkata,700044,3,5,0
1905,31-12-2025,west bengal,kolkata,700073,0,1,0
1906,31-12-2025,west bengal,kolkata,700104,0,3,1
1907,31-12-2025,west bengal,malda,732101,1,8,0
1908,31-12-2025,west bengal,malda,732122,1,11,0
1909,31-12-2025,west bengal,malda,732123,6,10,0
1910,31-12-2025,west bengal,malda,732125,22,28,0
1911,31-12-2025,west bengal,malda,732126,12,16,0
1912,31-12-2025,west bengal,malda,732138,1,6,0
1913,31-12-2025,west bengal,malda,732140,0,9,0
1914,31-12-2025,west bengal,malda,732141,4,1,0
1915,31-12-2025,west bengal,malda,732205,11,12,0
1916,31-12-2025,west bengal,malda,732208,2,0,0
1917,31-12-2025,west bengal,malda,732211,1,0,0
1918,31-12-2025,west bengal,malda,732216,0,3,0
1919,31-12-2025,west bengal,murshidabad,713123,1,1,0
