date,state,district,pincode,age_0_5,age_5_17,age_18_greater
05-09-2025,karnataka,chikkaballapura,562101,1,0,0
05-09-2025,karnataka,shivamogga,577450,2,1,0
05-09-2025,karnataka,tumakuru,572133,1,0,0
05-09-2025,madhya pradesh,ashoknagar,473330,1,0,0
05-09-2025,maharashtra,mumbai suburban,400043,2,1,0
05-09-2025,odisha,jajpur,755017,3,0,0
05-09-2025,odisha,jajpur,755018,5,0,0
05-09-2025,odisha,keonjhar,758013,3,0,0
05-09-2025,odisha,keonjhar,758021,2,1,0
05-09-2025,odisha,keonjhar,758022,1,0,0
05-09-2025,odisha,keonjhar,758028,1,2,0
05-09-2025,odisha,keonjhar,758029,1,0,0
05-09-2025,odisha,khordha,752022,1,0,0
05-09-2025,odisha,khordha,752030,1,1,0
05-09-2025,odisha,khordha,752035,2,0,0
05-09-2025,odisha,khordha,752050,1,0,0
05-09-2025,odisha,khordha,752065,1,0,0
05-09-2025,odisha,nabarangpur,764049,20,1,0
05-09-2025,odisha,nabarangpur,764076,3,1,0
05-09-2025,odisha,sonepur,767017,1,0,0
05-09-2025,odisha,sonepur,767019,2,0,0
05-09-2025,odisha,sundargarh,770015,1,0,0
05-09-2025,odisha,sundargarh,770037,4,0,0
05-09-2025,odisha,sundargarh,770041,0,1,0
05-09-2025,punjab,ferozepur,152023,1,0,0
05-09-2025,punjab,shahid bhagat singh nagar,144512,1,0,0
05-09-2025,rajasthan,dholpur,328030,1,0,0
05-09-2025,rajasthan,jalore,343042,0,1,0
05-09-2025,rajasthan,jhunjhunu,333012,1,0,0
05-09-2025,rajasthan,jhunjhunu,333303,3,0,0
05-09-2025,rajasthan,jhunjhunu,333515,0,1,0
05-09-2025,rajasthan,jhunjhunu,333801,6,0,0
05-09-2025,tamil nadu,thiruvallur,600056,2,0,0
05-09-2025,tamil nadu,thiruvallur,600087,1,0,0
05-09-2025,tamil nadu,thiruvallur,600099,1,0,0
05-09-2025,tamil nadu,viluppuram,604001,2,0,0
05-09-2025,uttar pradesh,bulandshahr,202393,1,0,0
05-09-2025,uttar pradesh,firozabad,224132,1,1,0
05-09-2025,uttar pradesh,mahrajganj,273161,1,1,0
05-09-2025,uttar pradesh,mahrajganj,273303,5,8,0
05-09-2025,uttar pradesh,mahrajganj,273306,1,0,0
05-09-2025,west bengal,darjeeling,734434,0,1,0
05-09-2025,west bengal,malda,732205,2,2,0
05-09-2025,west bengal,purulia,723128,5,0,0
05-09-2025,west bengal,purulia,723131,5,0,0
05-09-2025,west bengal,purulia,723154,11,0,0
05-09-2025,andhra pradesh,ananthapuramu,515787,1,0,0
05-09-2025,andhra pradesh,ananthapuramu,515865,2,0,0
05-09-2025,andhra pradesh,ananthapuramu,515871,2,0,0
05-09-2025,andhra pradesh,ananthapuramu,515501,1,0,0
05-09-2025,andhra pradesh,ananthapuramu,515701,1,0,0
05-09-2025,andhra pradesh,ananthapuramu,515765,1,0,0
05-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533212,2,0,0
05-09-2025,assam,sivasagar,785673,0,1,0
05-09-2025,assam,south salmara mancachar,783128,0,1,0
05-09-2025,bihar,aurangabad,824102,0,1,0
05-09-2025,jammu and kashmir,bandipora,193501,6,0,0
05-09-2025,jammu and kashmir,baramulla,193121,6,1,0
05-09-2025,jammu and kashmir,baramulla,193123,1,0,0
05-09-2025,jammu and kashmir,baramulla,193201,1,0,0
05-09-2025,jammu and kashmir,baramulla,193202,2,1,0
05-09-2025,jammu and kashmir,baramulla,193301,4,0,0
05-09-2025,jammu and kashmir,baramulla,193303,1,0,0
05-09-2025,karnataka,bagalkote,587119,3,0,0
05-09-2025,karnataka,chamarajanagar,571440,1,0,0
05-09-2025,karnataka,chamarajanagar,571443,1,0,0
05-09-2025,karnataka,chamarajanagar,571123,1,0,0
05-09-2025,karnataka,chikkaballapura,562105,2,0,0
05-09-2025,karnataka,shivamogga,577419,6,1,0
05-09-2025,karnataka,tumakuru,572115,0,1,0
05-09-2025,karnataka,tumakuru,572219,1,0,0
05-09-2025,madhya pradesh,ashoknagar,473331,23,4,0
05-09-2025,madhya pradesh,ashoknagar,473440,2,1,0
05-09-2025,madhya pradesh,ashoknagar,473443,3,2,0
05-09-2025,madhya pradesh,ashoknagar,473446,5,0,0
05-09-2025,madhya pradesh,narsimhapur,487110,5,0,0
05-09-2025,madhya pradesh,narsimhapur,487337,1,1,0
05-09-2025,maharashtra,gondia,441801,1,0,0
05-09-2025,maharashtra,gondia,441916,2,0,0
05-09-2025,maharashtra,nandurbar,425409,1,0,0
05-09-2025,odisha,boudh,762030,1,0,0
05-09-2025,odisha,bargarh,768110,2,0,0
05-09-2025,odisha,jagatsinghapur,754106,1,0,0
05-09-2025,odisha,jagatsinghapur,754140,1,0,0
05-09-2025,odisha,jajpur,754250,2,0,0
05-09-2025,odisha,jajpur,755005,0,2,0
05-09-2025,odisha,jajpur,755013,2,0,0
05-09-2025,odisha,jajpur,755024,1,0,0
05-09-2025,odisha,keonjhar,756121,1,0,0
05-09-2025,odisha,keonjhar,758001,2,0,0
05-09-2025,odisha,keonjhar,758002,1,0,0
05-09-2025,odisha,keonjhar,758032,1,0,0
05-09-2025,odisha,keonjhar,758044,4,1,0
05-09-2025,odisha,khordha,751006,1,0,0
05-09-2025,odisha,khordha,751024,1,0,0
05-09-2025,odisha,khordha,752020,2,1,0
05-09-2025,odisha,khordha,752021,1,1,0
05-09-2025,odisha,khordha,752031,2,0,0
05-09-2025,odisha,khordha,752066,2,0,0
05-09-2025,odisha,khordha,754001,1,1,0
05-09-2025,odisha,nabarangpur,764061,1,0,0
05-09-2025,odisha,nabarangpur,764073,24,7,0
05-09-2025,odisha,nabarangpur,764074,5,0,0
05-09-2025,odisha,nabarangpur,764078,1,0,0
05-09-2025,odisha,sonepur,767016,4,1,0
05-09-2025,odisha,sonepur,767045,2,1,0
05-09-2025,odisha,sonepur,767062,2,0,0
05-09-2025,odisha,sundargarh,770016,1,0,0
05-09-2025,odisha,sundargarh,770023,1,0,0
05-09-2025,odisha,sundargarh,770048,2,0,0
05-09-2025,punjab,ferozepur,152116,1,0,0
05-09-2025,punjab,shahid bhagat singh nagar,144514,1,1,0
05-09-2025,punjab,shahid bhagat singh nagar,144518,1,0,0
05-09-2025,punjab,shahid bhagat singh nagar,144521,3,0,0
05-09-2025,punjab,shahid bhagat singh nagar,144525,2,0,0
05-09-2025,rajasthan,chittorgarh,312001,1,0,0
05-09-2025,rajasthan,chittorgarh,312613,2,0,0
05-09-2025,rajasthan,jalore,343001,1,0,0
05-09-2025,rajasthan,jalore,343032,1,1,0
05-09-2025,rajasthan,jhunjhunu,333028,1,0,0
05-09-2025,rajasthan,jhunjhunu,333041,1,0,0
05-09-2025,rajasthan,jhunjhunu,333305,1,0,0
05-09-2025,rajasthan,jhunjhunu,333308,1,0,0
05-09-2025,rajasthan,jhunjhunu,333704,2,0,0
05-09-2025,tamil nadu,thiruvallur,600107,1,1,0
05-09-2025,tamil nadu,viluppuram,604205,2,0,0
05-09-2025,telangana,ranga reddy,509207,2,0,0
05-09-2025,andhra pradesh,ananthapuramu,515001,1,0,0
05-09-2025,andhra pradesh,ananthapuramu,515611,1,0,0
05-09-2025,andhra pradesh,ananthapuramu,515641,1,0,0
05-09-2025,andhra pradesh,ananthapuramu,515763,1,0,0
05-09-2025,andhra pradesh,ananthapuramu,515863,1,0,0
05-09-2025,assam,sivasagar,785664,4,0,0
05-09-2025,assam,sivasagar,785686,4,0,0
05-09-2025,bihar,aurangabad,824121,2,0,0
05-09-2025,uttar pradesh,firozabad,224158,0,1,0
05-09-2025,uttar pradesh,firozabad,225402,2,0,0
05-09-2025,uttar pradesh,mahrajganj,273155,1,5,1
05-09-2025,uttar pradesh,mahrajganj,273162,2,3,0
05-09-2025,uttar pradesh,mahrajganj,273305,2,0,0
05-09-2025,uttarakhand,haridwar,249402,0,1,0
05-09-2025,west bengal,darjeeling,734012,0,2,0
05-09-2025,west bengal,darjeeling,734423,1,0,0
05-09-2025,west bengal,darjeeling,734426,2,0,0
05-09-2025,west bengal,malda,732139,1,1,0
05-09-2025,west bengal,purulia,723101,1,0,0
05-09-2025,west bengal,purulia,723130,2,1,0
05-09-2025,west bengal,purulia,723133,4,2,0
05-09-2025,west bengal,purulia,723144,3,0,0
05-09-2025,west bengal,purulia,723148,3,0,0
05-09-2025,west bengal,purulia,723153,4,0,0
05-09-2025,west bengal,purulia,723156,1,0,0
05-09-2025,west bengal,purulia,723160,0,1,0
05-09-2025,andhra pradesh,ananthapuramu,515571,1,0,0
05-09-2025,andhra pradesh,ananthapuramu,515774,1,0,0
05-09-2025,andhra pradesh,ananthapuramu,515004,1,0,0
05-09-2025,andhra pradesh,ananthapuramu,515867,2,0,0
05-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533341,1,0,0
05-09-2025,punjab,shahid bhagat singh nagar,144515,1,0,0
05-09-2025,rajasthan,chittorgarh,323307,1,0,0
05-09-2025,rajasthan,dholpur,328023,1,0,0
05-09-2025,rajasthan,jalore,343021,4,0,0
05-09-2025,rajasthan,jalore,343029,3,0,0
05-09-2025,rajasthan,jalore,343040,20,9,0
05-09-2025,rajasthan,jhunjhunu,333001,6,0,0
05-09-2025,rajasthan,jhunjhunu,333042,3,0,0
05-09-2025,rajasthan,jhunjhunu,333053,4,0,0
05-09-2025,rajasthan,jhunjhunu,333504,2,0,0
05-09-2025,rajasthan,jhunjhunu,333514,5,1,0
05-09-2025,tamil nadu,thiruvallur,600019,2,0,0
05-09-2025,tamil nadu,thiruvallur,600066,2,0,0
05-09-2025,tamil nadu,thiruvallur,600077,1,1,0
05-09-2025,tamil nadu,thiruvallur,600080,1,0,0
05-09-2025,tamil nadu,thiruvallur,600089,1,0,0
05-09-2025,tamil nadu,thiruvallur,600095,2,0,0
05-09-2025,tamil nadu,viluppuram,605602,1,0,0
05-09-2025,tamil nadu,viluppuram,607201,1,0,0
05-09-2025,uttar pradesh,firozabad,224171,2,0,0
05-09-2025,uttar pradesh,mahrajganj,273163,5,13,0
05-09-2025,uttar pradesh,mahrajganj,273302,1,1,0
05-09-2025,west bengal,darjeeling,734427,3,0,0
05-09-2025,west bengal,malda,732204,4,0,0
05-09-2025,west bengal,malda,732206,2,0,0
05-09-2025,west bengal,malda,732216,1,0,0
05-09-2025,west bengal,purulia,723121,3,6,0
05-09-2025,west bengal,purulia,723132,1,3,0
05-09-2025,west bengal,purulia,723143,13,0,0
05-09-2025,west bengal,purulia,723145,1,0,0
05-09-2025,assam,sivasagar,785640,2,2,0
05-09-2025,assam,sivasagar,785662,5,1,0
05-09-2025,assam,sivasagar,785663,1,0,0
05-09-2025,assam,sivasagar,785685,1,0,0
05-09-2025,bihar,aurangabad,824111,0,1,0
05-09-2025,bihar,aurangabad,824124,1,0,0
05-09-2025,bihar,purnia,854326,0,1,0
05-09-2025,chhattisgarh,manendragarh-chirmiri-bharatpur (m c b),497778,1,0,0
05-09-2025,jammu and kashmir,budgam,191112,1,0,0
05-09-2025,jammu and kashmir,budgam,193411,11,1,0
05-09-2025,jammu and kashmir,bandipora,193121,1,1,0
05-09-2025,jammu and kashmir,baramulla,193101,13,1,0
05-09-2025,karnataka,chikkaballapura,561213,1,0,0
05-09-2025,karnataka,davanagere,577003,1,0,0
05-09-2025,karnataka,davanagere,577534,1,0,0
05-09-2025,karnataka,shivamogga,577302,1,0,0
05-09-2025,karnataka,tumakuru,572106,0,1,0
05-09-2025,karnataka,tumakuru,572116,2,0,0
05-09-2025,karnataka,tumakuru,572122,1,0,0
05-09-2025,karnataka,tumakuru,572132,1,0,0
05-09-2025,madhya pradesh,narsimhapur,487334,0,2,0
05-09-2025,mizoram,siaha,796901,2,1,0
05-09-2025,odisha,angul,759117,1,0,0
05-09-2025,odisha,angul,759145,1,0,0
05-09-2025,odisha,bargarh,768119,1,0,0
05-09-2025,odisha,jajpur,755014,2,0,0
05-09-2025,odisha,jajpur,755027,1,1,0
05-09-2025,odisha,jajpur,756122,1,0,0
05-09-2025,odisha,keonjhar,755019,1,0,0
05-09-2025,odisha,keonjhar,758016,2,0,0
05-09-2025,odisha,keonjhar,758018,2,1,0
05-09-2025,odisha,keonjhar,758031,4,1,0
05-09-2025,odisha,keonjhar,758038,1,1,0
05-09-2025,odisha,keonjhar,758041,0,1,0
05-09-2025,odisha,keonjhar,758079,3,0,0
05-09-2025,odisha,keonjhar,758080,4,2,0
05-09-2025,odisha,keonjhar,758081,2,0,0
05-09-2025,odisha,khordha,751013,2,0,0
05-09-2025,odisha,khordha,752054,3,2,0
05-09-2025,odisha,khordha,752114,1,0,0
05-09-2025,odisha,khordha,752115,1,0,0
05-09-2025,odisha,nabarangpur,764072,4,1,0
05-09-2025,odisha,nabarangpur,764077,1,2,0
05-09-2025,odisha,sundargarh,769003,1,0,0
05-09-2025,odisha,sundargarh,769015,1,0,0
05-09-2025,odisha,sundargarh,770011,1,0,0
05-09-2025,odisha,sundargarh,770017,5,0,0
05-09-2025,odisha,sundargarh,770020,1,0,0
05-09-2025,odisha,sundargarh,770033,1,0,0
05-09-2025,odisha,sundargarh,770046,1,0,0
06-09-2025,assam,sivasagar,785683,1,0,0
06-09-2025,assam,sivasagar,785684,3,0,0
06-09-2025,bihar,purnia,854301,1,0,0
06-09-2025,chhattisgarh,manendragarh-chirmiri-bharatpur (m c b),497778,1,0,0
06-09-2025,gujarat,ahmedabad,380006,1,0,0
06-09-2025,gujarat,ahmedabad,380013,2,0,0
06-09-2025,gujarat,ahmedabad,380015,3,1,0
06-09-2025,gujarat,ahmedabad,382449,0,2,0
06-09-2025,gujarat,banas kantha,385001,3,3,0
06-09-2025,gujarat,banas kantha,385310,3,6,0
06-09-2025,gujarat,banas kantha,385530,1,1,0
06-09-2025,gujarat,banas kantha,385555,1,0,0
06-09-2025,jammu and kashmir,budgam,190015,1,0,0
06-09-2025,jammu and kashmir,bandipora,193501,3,0,0
06-09-2025,jammu and kashmir,bandipora,193503,1,0,0
06-09-2025,jammu and kashmir,baramulla,193301,1,1,0
06-09-2025,jharkhand,palamu,822113,1,0,0
06-09-2025,karnataka,bagalkote,587101,0,1,0
06-09-2025,karnataka,bagalkote,587115,5,0,0
06-09-2025,karnataka,bagalkote,587119,2,1,0
06-09-2025,karnataka,bagalkote,587122,3,2,0
06-09-2025,karnataka,bagalkote,587155,2,1,0
06-09-2025,karnataka,bagalkote,587201,5,1,0
06-09-2025,karnataka,bagalkote,587203,4,1,0
06-09-2025,karnataka,bagalkote,587206,2,4,0
06-09-2025,karnataka,bagalkote,587312,1,0,0
06-09-2025,karnataka,bagalkote,587330,4,1,0
06-09-2025,karnataka,bengaluru rural,560049,3,1,0
06-09-2025,karnataka,bengaluru rural,562123,2,0,0
06-09-2025,karnataka,chamarajanagar,571111,3,0,0
06-09-2025,karnataka,chamarajanagar,571117,1,0,0
06-09-2025,karnataka,chamarajanagar,571127,4,0,0
06-09-2025,karnataka,chamarajanagar,571316,1,0,0
06-09-2025,karnataka,chamarajanagar,571111,1,0,0
06-09-2025,karnataka,chamarajanagar,571313,1,0,0
06-09-2025,karnataka,chamarajanagar,571439,1,0,0
06-09-2025,karnataka,chikkamagaluru,577228,1,0,0
06-09-2025,karnataka,chikkamagaluru,577550,1,0,0
06-09-2025,karnataka,chikkaballapura,561206,2,0,0
06-09-2025,karnataka,chikkaballapura,561207,2,0,0
06-09-2025,karnataka,chikkaballapura,562101,2,1,0
06-09-2025,karnataka,chikkaballapura,563128,1,1,0
06-09-2025,karnataka,davanagere,577218,1,1,0
06-09-2025,karnataka,davanagere,577221,2,0,1
06-09-2025,karnataka,davanagere,577544,1,0,0
06-09-2025,karnataka,gadag,582101,2,0,0
06-09-2025,karnataka,gadag,582118,1,0,0
06-09-2025,karnataka,hassan,573118,1,0,0
06-09-2025,karnataka,hassan,573122,1,0,0
06-09-2025,karnataka,haveri,581111,1,0,0
06-09-2025,karnataka,shivamogga,577222,1,0,0
06-09-2025,karnataka,shivamogga,577412,2,0,0
06-09-2025,karnataka,shivamogga,577418,1,0,0
06-09-2025,karnataka,shivamogga,577424,1,0,0
06-09-2025,karnataka,shivamogga,577447,1,0,0
06-09-2025,karnataka,shivamogga,577450,1,0,0
06-09-2025,karnataka,tumakuru,572106,1,0,0
06-09-2025,karnataka,tumakuru,572214,1,0,0
06-09-2025,madhya pradesh,ashoknagar,473330,2,6,0
06-09-2025,madhya pradesh,ashoknagar,473446,11,9,0
06-09-2025,tamil nadu,thiruvallur,600050,1,0,0
06-09-2025,tamil nadu,thiruvallur,600054,2,0,0
06-09-2025,tamil nadu,thiruvallur,600055,1,0,0
06-09-2025,tamil nadu,thiruvallur,600056,3,3,0
06-09-2025,tamil nadu,thiruvallur,600066,1,0,0
06-09-2025,tamil nadu,thiruvallur,600067,3,2,0
06-09-2025,tamil nadu,thiruvallur,600076,1,0,0
06-09-2025,tamil nadu,thiruvallur,600099,3,1,0
06-09-2025,tamil nadu,thiruvallur,600123,1,0,0
06-09-2025,tamil nadu,thiruvallur,601201,1,3,0
06-09-2025,tamil nadu,thiruvallur,601202,3,0,0
06-09-2025,tamil nadu,thiruvallur,601204,1,0,0
06-09-2025,tamil nadu,thiruvallur,602001,3,1,0
06-09-2025,tamil nadu,thiruvallur,602003,1,0,0
06-09-2025,tamil nadu,thiruvallur,602024,4,1,0
06-09-2025,tamil nadu,thiruvallur,602026,2,0,0
06-09-2025,tamil nadu,thiruvallur,602108,0,1,0
06-09-2025,tamil nadu,viluppuram,604001,1,1,0
06-09-2025,tamil nadu,viluppuram,605108,1,0,0
06-09-2025,tamil nadu,viluppuram,605402,2,1,0
06-09-2025,tamil nadu,viluppuram,605758,0,2,0
06-09-2025,tamil nadu,viluppuram,606301,2,0,0
06-09-2025,tamil nadu,viluppuram,607201,0,1,0
06-09-2025,tamil nadu,viluppuram,607204,1,0,0
06-09-2025,telangana,jangoan,506317,1,0,0
06-09-2025,telangana,jayashankar bhupalapally,506356,2,1,0
06-09-2025,uttar pradesh,firozabad,224127,1,2,0
06-09-2025,uttar pradesh,firozabad,224158,1,2,0
06-09-2025,uttar pradesh,firozabad,224161,2,1,0
06-09-2025,uttar pradesh,firozabad,224188,3,3,0
06-09-2025,uttar pradesh,firozabad,224206,1,1,0
06-09-2025,uttar pradesh,firozabad,225408,2,0,0
06-09-2025,uttar pradesh,mahrajganj,273164,5,6,0
06-09-2025,uttar pradesh,mahrajganj,273207,2,8,0
06-09-2025,uttarakhand,haridwar,247667,0,2,0
06-09-2025,uttarakhand,haridwar,249407,0,1,0
06-09-2025,west bengal,malda,732142,1,0,0
06-09-2025,west bengal,purulia,723101,12,11,0
06-09-2025,west bengal,purulia,723121,11,2,0
06-09-2025,west bengal,purulia,723127,16,8,0
06-09-2025,west bengal,purulia,723151,0,3,0
06-09-2025,west bengal,purulia,723155,4,2,0
06-09-2025,west bengal,purulia,723156,0,1,0
06-09-2025,west bengal,purulia,723215,3,1,0
06-09-2025,andhra pradesh,ananthapuramu,515405,1,0,0
06-09-2025,andhra pradesh,ananthapuramu,515411,1,0,0
06-09-2025,andhra pradesh,ananthapuramu,515571,3,1,0
06-09-2025,andhra pradesh,ananthapuramu,515766,1,0,0
06-09-2025,andhra pradesh,ananthapuramu,515801,3,0,0
06-09-2025,andhra pradesh,ananthapuramu,515842,1,0,0
06-09-2025,andhra pradesh,ananthapuramu,515867,1,0,0
06-09-2025,andhra pradesh,ananthapuramu,515870,1,0,0
06-09-2025,andhra pradesh,ananthapuramu,515101,0,1,0
06-09-2025,andhra pradesh,ananthapuramu,515561,1,0,0
06-09-2025,andhra pradesh,ananthapuramu,515763,1,0,0
06-09-2025,andhra pradesh,ananthapuramu,515765,2,0,0
06-09-2025,andhra pradesh,ananthapuramu,515801,1,0,0
06-09-2025,andhra pradesh,ananthapuramu,515871,3,0,0
06-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533213,1,0,0
06-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533247,1,0,0
06-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533248,1,0,0
06-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533308,0,1,0
06-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533346,1,0,0
06-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,533577,1,0,0
06-09-2025,madhya pradesh,narsimhapur,487221,1,1,0
06-09-2025,madhya pradesh,narsimhapur,487225,1,0,0
06-09-2025,madhya pradesh,narsimhapur,487330,4,0,0
06-09-2025,madhya pradesh,narsimhapur,487337,5,1,0
06-09-2025,madhya pradesh,narsimhapur,487661,1,1,0
06-09-2025,maharashtra,gondia,441601,3,2,0
06-09-2025,maharashtra,gondia,441911,6,0,0
06-09-2025,maharashtra,mumbai suburban,400095,1,0,0
06-09-2025,maharashtra,nandurbar,425409,1,0,0
06-09-2025,odisha,bargarh,768121,4,0,0
06-09-2025,odisha,jagatsinghapur,754108,1,1,0
06-09-2025,odisha,jagatsinghapur,754140,1,0,0
06-09-2025,odisha,jajpur,754214,1,0,0
06-09-2025,odisha,jajpur,755014,2,1,0
06-09-2025,odisha,jajpur,755018,4,2,0
06-09-2025,odisha,keonjhar,756121,1,0,0
06-09-2025,odisha,khordha,751010,1,0,0
06-09-2025,odisha,khordha,751023,0,1,0
06-09-2025,odisha,khordha,751029,1,0,0
06-09-2025,odisha,khordha,751030,0,2,0
06-09-2025,odisha,khordha,752038,7,0,0
06-09-2025,odisha,khordha,752055,7,2,0
06-09-2025,odisha,khordha,752101,3,1,0
06-09-2025,odisha,nabarangpur,764076,10,7,0
06-09-2025,odisha,sonepur,767018,5,2,0
06-09-2025,odisha,sonepur,767019,1,2,0
06-09-2025,odisha,sundargarh,769002,0,1,0
06-09-2025,odisha,sundargarh,769009,0,1,0
06-09-2025,odisha,sundargarh,770014,1,0,0
06-09-2025,odisha,sundargarh,770015,1,1,0
06-09-2025,odisha,sundargarh,770016,4,0,0
06-09-2025,odisha,sundargarh,770018,2,0,0
06-09-2025,odisha,sundargarh,770033,4,1,0
06-09-2025,punjab,ferozepur,152002,1,0,0
06-09-2025,punjab,ferozepur,152117,0,1,0
06-09-2025,punjab,shahid bhagat singh nagar,144505,4,1,0
06-09-2025,punjab,shahid bhagat singh nagar,144514,1,0,0
06-09-2025,rajasthan,chittorgarh,312205,0,1,0
06-09-2025,rajasthan,chittorgarh,323307,1,0,0
06-09-2025,rajasthan,jalore,343027,1,1,0
06-09-2025,rajasthan,jalore,343039,0,2,0
06-09-2025,rajasthan,jalore,343048,1,0,0
06-09-2025,rajasthan,jhunjhunu,333024,1,0,0
06-09-2025,rajasthan,jhunjhunu,333033,5,0,0
06-09-2025,rajasthan,jhunjhunu,333303,3,0,0
06-09-2025,rajasthan,jhunjhunu,333501,7,2,0
06-09-2025,rajasthan,jhunjhunu,333514,3,1,0
06-09-2025,rajasthan,jhunjhunu,333516,3,0,0
06-09-2025,tamil nadu,kanniyakumari,629170,0,1,0
06-09-2025,tamil nadu,kanniyakumari,629175,1,0,0
06-09-2025,tamil nadu,kanniyakumari,629403,1,0,0
06-09-2025,tamil nadu,kanniyakumari,629602,1,0,0
06-09-2025,tamil nadu,kanniyakumari,629809,2,0,0
06-09-2025,assam,sivasagar,785640,3,2,0
06-09-2025,assam,sivasagar,785667,0,2,0
06-09-2025,assam,sivasagar,785670,1,0,0
06-09-2025,assam,sivasagar,785672,2,2,0
06-09-2025,assam,south salmara mancachar,783128,1,2,0
06-09-2025,bihar,purbi champaran,845431,1,0,0
06-09-2025,gujarat,ahmedabad,380054,0,1,0
06-09-2025,gujarat,ahmedabad,382480,1,0,0
06-09-2025,gujarat,banas kantha,385410,2,0,0
06-09-2025,gujarat,banas kantha,385570,1,0,0
06-09-2025,jammu and kashmir,bandipora,193504,3,0,0
06-09-2025,jammu and kashmir,baramulla,193121,4,1,0
06-09-2025,jammu and kashmir,baramulla,193122,2,0,0
06-09-2025,jammu and kashmir,baramulla,193201,5,1,0
06-09-2025,jammu and kashmir,baramulla,193402,1,0,0
06-09-2025,jammu and kashmir,baramulla,193404,1,0,0
06-09-2025,jharkhand,garhwa,822124,3,0,0
06-09-2025,jharkhand,koderma,825409,1,2,0
06-09-2025,jharkhand,sahebganj,816101,2,5,0
06-09-2025,karnataka,bagalkote,586125,1,0,0
06-09-2025,karnataka,bagalkote,587103,1,0,0
06-09-2025,karnataka,bagalkote,587118,2,1,0
06-09-2025,karnataka,bagalkote,587154,1,2,0
06-09-2025,karnataka,bagalkote,587315,1,0,0
06-09-2025,karnataka,bagalkote,587201,1,0,0
06-09-2025,karnataka,bengaluru rural,562110,3,1,0
06-09-2025,karnataka,bengaluru rural,562135,2,0,0
06-09-2025,karnataka,chamarajanagar,571342,1,0,0
06-09-2025,karnataka,chamarajanagar,571443,1,0,0
06-09-2025,karnataka,chamarajanagar,571127,2,0,0
06-09-2025,karnataka,chamarajanagar,571444,2,0,0
06-09-2025,karnataka,chikkamagaluru,577112,1,0,0
06-09-2025,karnataka,chikkamagaluru,577126,1,0,0
06-09-2025,karnataka,chikkamagaluru,577132,1,0,0
06-09-2025,karnataka,chikkaballapura,561209,1,1,0
06-09-2025,karnataka,chikkaballapura,562104,1,2,0
06-09-2025,karnataka,chikkaballapura,563124,1,0,0
06-09-2025,karnataka,chikkaballapura,563159,1,0,0
06-09-2025,karnataka,davanagere,577001,1,0,0
06-09-2025,karnataka,davanagere,577223,2,0,0
06-09-2025,karnataka,davanagere,577224,1,0,0
06-09-2025,karnataka,davanagere,577528,5,0,0
06-09-2025,karnataka,davanagere,577534,3,0,0
06-09-2025,karnataka,davanagere,577589,1,0,0
06-09-2025,karnataka,davanagere,577601,6,1,0
06-09-2025,karnataka,davanagere,583213,1,0,0
06-09-2025,karnataka,gadag,582120,1,0,0
06-09-2025,karnataka,hassan,573120,1,0,0
06-09-2025,karnataka,hassan,573211,1,0,0
06-09-2025,karnataka,hassan,573213,2,0,0
06-09-2025,karnataka,hassan,573215,0,1,0
06-09-2025,karnataka,shivamogga,577205,1,0,0
06-09-2025,karnataka,shivamogga,577227,1,0,0
06-09-2025,karnataka,shivamogga,577302,3,0,0
06-09-2025,karnataka,shivamogga,577419,1,0,0
06-09-2025,karnataka,shivamogga,577426,4,0,0
06-09-2025,karnataka,tumakuru,572120,1,0,0
06-09-2025,karnataka,tumakuru,572125,5,0,0
06-09-2025,karnataka,tumakuru,572216,3,0,0
06-09-2025,kerala,kasaragod,671316,1,0,0
06-09-2025,madhya pradesh,narsimhapur,487118,9,1,0
06-09-2025,madhya pradesh,narsimhapur,487334,1,0,0
06-09-2025,madhya pradesh,narsimhapur,487551,1,0,0
06-09-2025,madhya pradesh,narsimhapur,487771,2,2,0
06-09-2025,maharashtra,buldhana,443302,0,1,0
06-09-2025,maharashtra,gondia,441614,11,1,0
06-09-2025,maharashtra,gondia,441801,2,0,0
06-09-2025,maharashtra,gondia,441807,1,0,0
06-09-2025,maharashtra,nandurbar,425413,1,0,0
06-09-2025,mizoram,mamit,796431,1,0,0
06-09-2025,odisha,angul,759119,1,0,0
06-09-2025,odisha,angul,759143,1,1,0
06-09-2025,odisha,jajpur,755004,1,0,0
06-09-2025,odisha,jajpur,755005,2,0,0
06-09-2025,odisha,jajpur,755028,2,2,0
