date,state,district,pincode,age_0_5,age_5_17,age_18_greater,match
23-09-2025,west bengal,cooch behar,736175,6,0,0,False
23-09-2025,west bengal,malda,732214,0,1,0,False
23-09-2025,west bengal,murshidabad,742157,1,0,0,False
23-09-2025,west bengal,paschim medinipur,721502,1,0,0,False
23-09-2025,west bengal,south 24 parganas,743507,3,0,0,False
23-09-2025,bihar,banka,813116,0,2,0,False
23-09-2025,bihar,banka,813123,2,0,0,False
23-09-2025,bihar,muzaffarpur,843146,0,2,0,False
23-09-2025,bihar,muzaffarpur,843161,1,0,0,False
23-09-2025,bihar,nawada,805104,2,18,1,False
23-09-2025,bihar,nawada,805108,0,1,0,False
23-09-2025,bihar,patna,801502,1,1,0,False
23-09-2025,bihar,purnia,854206,0,6,0,False
23-09-2025,bihar,saharsa,852210,2,1,0,False
23-09-2025,chhattisgarh,bijapur,494447,0,0,1,False
23-09-2025,chhattisgarh,bijapur,494448,2,0,0,False
23-09-2025,chhattisgarh,korba,495678,1,0,0,False
23-09-2025,chhattisgarh,raipur,492011,1,0,0,False
23-09-2025,gujarat,ahmedabad,384210,1,0,0,False
23-09-2025,gujarat,amreli,365545,1,0,0,False
23-09-2025,gujarat,junagadh,362725,0,1,0,False
23-09-2025,gujarat,mahisagar,389240,2,1,0,False
23-09-2025,gujarat,valsad,396240,7,0,0,False
23-09-2025,punjab,amritsar,143110,2,1,0,False
23-09-2025,punjab,jalandhar,144004,2,0,0,False
23-09-2025,rajasthan,ganganagar,335705,1,0,0,False
23-09-2025,tamil nadu,chengalpattu,603202,1,0,1,False
23-09-2025,tamil nadu,karur,639003,3,0,0,False
23-09-2025,telangana,hyderabad,500025,1,0,0,False
23-09-2025,uttar pradesh,bara banki,227301,1,3,0,False
23-09-2025,uttar pradesh,bijnor,246765,0,2,0,False
23-09-2025,uttar pradesh,bulandshahr,202391,0,1,0,False
23-09-2025,uttar pradesh,bulandshahr,202394,2,6,0,False
23-09-2025,uttar pradesh,bulandshahr,245407,0,2,0,False
23-09-2025,uttar pradesh,bulandshahr,245412,3,3,0,False
23-09-2025,uttar pradesh,farrukhabad,207504,0,1,0,False
23-09-2025,uttar pradesh,fatehpur,212660,0,3,0,False
23-09-2025,uttar pradesh,firozabad,205135,1,1,0,False
23-09-2025,uttar pradesh,firozabad,205142,1,1,0,False
23-09-2025,uttar pradesh,jaunpur,223106,0,1,0,False
23-09-2025,karnataka,dakshina kannada,575027,1,0,0,False
23-09-2025,kerala,alappuzha,688012,1,1,0,False
23-09-2025,madhya pradesh,alirajpur,457893,0,2,0,False
23-09-2025,madhya pradesh,gwalior,474005,3,1,1,False
23-09-2025,madhya pradesh,indore,453332,1,1,0,False
23-09-2025,maharashtra,jalgaon,424209,2,0,0,False
23-09-2025,maharashtra,thane,421003,1,0,0,False
23-09-2025,odisha,sambalpur,768026,1,0,0,False
23-09-2025,uttar pradesh,mainpuri,206301,3,6,0,False
23-09-2025,uttar pradesh,mainpuri,206302,1,5,0,False
23-09-2025,uttar pradesh,sambhal,202411,1,1,0,False
23-09-2025,uttar pradesh,sambhal,202414,2,1,0,False
23-09-2025,uttar pradesh,sambhal,202421,5,10,0,False
23-09-2025,uttar pradesh,unnao,241501,1,1,0,False
23-09-2025,west bengal,cooch behar,736181,1,0,0,False
23-09-2025,west bengal,hooghly,712424,1,0,0,False
23-09-2025,west bengal,jalpaiguri,735140,1,0,0,False
23-09-2025,west bengal,malda,732147,0,1,0,False
23-09-2025,west bengal,uttar dinajpur,733211,3,0,0,False
23-09-2025,west bengal,uttar dinajpur,733216,7,5,0,False
23-09-2025,jharkhand,ramgarh,829117,1,1,0,False
23-09-2025,karnataka,bidar,585415,1,0,0,False
23-09-2025,karnataka,shivamogga,577448,1,0,0,False
23-09-2025,kerala,kozhikode,673019,1,3,0,False
23-09-2025,madhya pradesh,jabalpur,482007,1,0,0,False
23-09-2025,madhya pradesh,raisen,464776,1,0,0,False
23-09-2025,madhya pradesh,tikamgarh,472338,0,2,0,False
23-09-2025,maharashtra,nagpur,440009,1,2,0,False
23-09-2025,maharashtra,thane,421001,9,4,0,False
23-09-2025,mizoram,lawngtlai,796772,0,1,0,False
23-09-2025,puducherry,puducherry,605007,2,0,0,False
23-09-2025,andhra pradesh,alluri sitharama raju,507121,0,0,2,False
23-09-2025,andhra pradesh,east godavari,533240,1,0,0,False
23-09-2025,assam,goalpara,783121,0,1,0,False
23-09-2025,bihar,banka,813118,1,0,0,False
23-09-2025,bihar,banka,813119,2,0,0,False
23-09-2025,bihar,gaya,805130,1,0,0,False
23-09-2025,bihar,jehanabad,804454,0,1,0,False
23-09-2025,bihar,khagaria,851220,1,0,0,False
23-09-2025,bihar,muzaffarpur,843141,0,1,0,False
23-09-2025,bihar,nawada,805130,4,14,0,False
23-09-2025,bihar,saran,841433,0,1,0,False
23-09-2025,chhattisgarh,bastar,494005,1,1,0,False
23-09-2025,chhattisgarh,bijapur,494444,5,3,4,False
23-09-2025,chhattisgarh,kondagaon,494226,11,5,0,False
23-09-2025,chhattisgarh,narayanpur,494661,4,2,0,False
23-09-2025,gujarat,amreli,365660,2,0,0,False
23-09-2025,gujarat,arvalli,383350,3,2,0,False
23-09-2025,gujarat,bhavnagar,365565,0,1,0,False
23-09-2025,gujarat,gandhinagar,382024,1,0,0,False
23-09-2025,gujarat,gir somnath,362266,1,0,0,False
23-09-2025,gujarat,mahesana,382710,1,0,0,False
23-09-2025,gujarat,narmada,391121,1,0,0,False
23-09-2025,gujarat,narmada,393155,1,0,0,False
23-09-2025,haryana,bhiwani,127110,2,0,0,False
23-09-2025,himachal pradesh,mandi,176120,1,0,0,False
23-09-2025,himachal pradesh,mandi,176122,1,0,0,False
23-09-2025,himachal pradesh,mandi,176123,1,0,0,False
23-09-2025,punjab,jalandhar,144013,1,0,0,False
23-09-2025,rajasthan,banswara,327608,0,1,0,False
23-09-2025,rajasthan,pratapgarh,313605,5,2,0,False
23-09-2025,tamil nadu,kancheepuram,600027,0,1,0,False
23-09-2025,tamil nadu,kancheepuram,603202,4,2,0,False
23-09-2025,tamil nadu,kanniyakumari,629304,1,0,0,False
23-09-2025,telangana,suryapet,508222,2,0,0,False
23-09-2025,uttar pradesh,baghpat,250602,0,1,0,False
23-09-2025,uttar pradesh,bara banki,227131,0,7,0,False
23-09-2025,uttar pradesh,basti,272170,3,1,0,False
23-09-2025,uttar pradesh,budaun,202525,0,1,0,False
23-09-2025,uttar pradesh,bulandshahr,202395,0,7,0,False
23-09-2025,uttar pradesh,bulandshahr,202396,2,0,0,False
23-09-2025,uttar pradesh,bulandshahr,202398,4,3,0,False
23-09-2025,uttar pradesh,farrukhabad,207503,0,1,0,False
23-09-2025,uttar pradesh,farrukhabad,207505,2,4,0,False
23-09-2025,uttar pradesh,kanpur dehat,209715,2,4,0,False
23-09-2025,uttar pradesh,lucknow,227107,2,4,0,False
23-09-2025,uttar pradesh,lucknow,227115,3,4,0,False
23-09-2025,uttar pradesh,lucknow,227116,0,4,0,False
23-09-2025,uttar pradesh,lucknow,227308,1,4,0,False
23-09-2025,uttar pradesh,mau,121705,0,2,0,False
23-09-2025,uttar pradesh,moradabad,202415,1,1,0,False
23-09-2025,uttar pradesh,rampur,243701,6,9,0,False
23-09-2025,uttar pradesh,sambhal,202412,4,3,1,False
23-09-2025,uttar pradesh,unnao,229504,2,0,0,False
23-09-2025,uttar pradesh,unnao,229841,3,1,0,False
23-09-2025,uttar pradesh,unnao,229881,2,0,0,False
23-09-2025,uttarakhand,haridwar,247662,1,0,0,False
23-09-2025,west bengal,bankura,722175,1,1,0,False
23-09-2025,west bengal,south 24 parganas,743384,1,0,0,False
23-09-2025,maharashtra,palghar,401610,1,1,0,False
23-09-2025,mizoram,aizawl,796005,1,0,0,False
23-09-2025,punjab,hoshiarpur,144203,1,0,0,False
23-09-2025,punjab,jalandhar,144012,1,0,0,False
23-09-2025,rajasthan,ganganagar,335023,1,2,0,False
23-09-2025,rajasthan,pratapgarh,313611,4,1,0,False
23-09-2025,tamil nadu,cuddalore,606107,2,0,0,False
23-09-2025,tamil nadu,cuddalore,607402,1,0,0,False
23-09-2025,tamil nadu,kanniyakumari,629305,1,0,0,False
23-09-2025,tamil nadu,madurai,625705,4,0,0,False
23-09-2025,tamil nadu,nagapattinam,609604,1,0,0,False
23-09-2025,bihar,vaishali,844131,0,1,0,False
23-09-2025,bihar,vaishali,844134,3,0,0,False
23-09-2025,bihar,vaishali,844141,1,0,0,False
23-09-2025,chhattisgarh,dakshin bastar dantewada,494441,2,0,0,False
23-09-2025,chhattisgarh,sukma,494111,3,1,0,False
23-09-2025,chhattisgarh,uttar bastar kanker,494665,0,1,0,False
23-09-2025,chhattisgarh,uttar bastar kanker,494669,1,0,0,False
23-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396235,2,0,0,False
23-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,1,0,0,False
23-09-2025,dadra and nagar haveli and daman and diu,daman,396210,1,0,0,False
23-09-2025,gujarat,ahmedabad,363610,1,0,0,False
23-09-2025,gujarat,amreli,365565,1,0,0,False
23-09-2025,gujarat,junagadh,362229,1,0,0,False
23-09-2025,gujarat,porbandar,360560,1,0,0,False
23-09-2025,himachal pradesh,mandi,174401,1,0,0,False
23-09-2025,jharkhand,ramgarh,825314,1,0,0,False
23-09-2025,madhya pradesh,tikamgarh,472446,1,0,0,False
23-09-2025,bihar,begusarai,851225,1,0,0,False
23-09-2025,bihar,bhagalpur,813225,3,2,0,False
23-09-2025,bihar,jamui,811315,5,7,0,False
23-09-2025,telangana,adilabad,504346,1,0,0,False
23-09-2025,telangana,nagarkurnool,509401,2,0,0,False
23-09-2025,uttar pradesh,azamgarh,224166,0,1,0,False
23-09-2025,uttar pradesh,bulandshahr,202389,1,0,0,False
23-09-2025,uttar pradesh,bulandshahr,202392,2,2,0,False
23-09-2025,uttar pradesh,bulandshahr,245401,2,3,0,False
23-09-2025,uttar pradesh,bulandshahr,245405,0,1,0,False
23-09-2025,uttar pradesh,farrukhabad,205302,3,1,0,False
23-09-2025,uttar pradesh,farrukhabad,207502,2,4,0,False
23-09-2025,uttar pradesh,fatehpur,216221,0,3,0,False
23-09-2025,uttar pradesh,firozabad,205141,0,1,0,False
23-09-2025,uttar pradesh,firozabad,205152,1,2,0,False
23-09-2025,uttar pradesh,jaunpur,222107,0,4,0,False
23-09-2025,uttar pradesh,lucknow,227205,2,6,0,False
23-09-2025,uttar pradesh,lucknow,227309,2,5,0,False
23-09-2025,uttar pradesh,moradabad,202411,2,5,0,False
23-09-2025,uttar pradesh,sambhal,202522,2,8,0,False
23-09-2025,uttar pradesh,sonbhadra,232221,2,0,0,False
23-09-2025,uttar pradesh,unnao,229501,1,1,0,False
23-09-2025,uttar pradesh,unnao,229503,0,1,0,False
23-09-2025,uttar pradesh,unnao,241502,1,0,0,False
23-09-2025,west bengal,bankura,722168,0,1,0,False
23-09-2025,west bengal,bankura,722180,0,1,0,False
23-09-2025,west bengal,hooghly,712411,1,0,0,False
23-09-2025,west bengal,hooghly,712705,1,0,0,False
23-09-2025,west bengal,hooghly,712708,1,0,0,False
23-09-2025,west bengal,murshidabad,742181,1,2,0,False
23-09-2025,west bengal,paschim medinipur,721170,0,1,0,False
23-09-2025,west bengal,uttar dinajpur,733157,1,0,0,False
24-09-2025,uttar pradesh,budaun,202520,0,3,0,False
24-09-2025,uttar pradesh,bulandshahr,202394,7,4,0,False
24-09-2025,uttar pradesh,bulandshahr,202397,6,0,0,False
24-09-2025,uttar pradesh,bulandshahr,202398,3,1,0,False
24-09-2025,uttar pradesh,bulandshahr,245402,1,6,0,False
24-09-2025,uttar pradesh,bulandshahr,245407,3,5,0,False
24-09-2025,uttar pradesh,bulandshahr,245411,5,1,0,False
24-09-2025,uttar pradesh,farrukhabad,207505,2,2,0,False
24-09-2025,uttar pradesh,firozabad,205142,1,1,0,False
24-09-2025,uttar pradesh,firozabad,205147,0,1,0,False
24-09-2025,uttar pradesh,lucknow,227101,2,2,0,False
24-09-2025,uttar pradesh,lucknow,227202,1,1,0,False
24-09-2025,uttarakhand,dehradun,248165,2,0,0,False
24-09-2025,uttarakhand,haridwar,247662,1,0,0,False
24-09-2025,west bengal,cooch behar,736166,2,1,0,False
24-09-2025,west bengal,darjeeling,734123,0,1,0,False
24-09-2025,west bengal,jalpaiguri,735138,0,1,0,False
24-09-2025,west bengal,jalpaiguri,735235,1,0,0,False
24-09-2025,west bengal,jalpaiguri,735306,0,2,0,False
24-09-2025,west bengal,murshidabad,742171,2,0,0,False
24-09-2025,west bengal,murshidabad,742181,7,0,0,False
24-09-2025,west bengal,murshidabad,742190,1,0,0,False
24-09-2025,west bengal,north 24 parganas,743246,1,0,0,False
24-09-2025,west bengal,purba medinipur,721168,1,0,0,False
24-09-2025,west bengal,south 24 parganas,743391,1,1,0,False
24-09-2025,west bengal,south 24 parganas,743398,1,0,0,False
24-09-2025,west bengal,uttar dinajpur,733211,5,1,0,False
24-09-2025,west bengal,uttar dinajpur,733212,3,0,0,False
24-09-2025,west bengal,uttar dinajpur,733216,1,2,0,False
24-09-2025,bihar,aurangabad,824218,1,1,0,False
24-09-2025,bihar,banka,813118,0,1,0,False
24-09-2025,bihar,bhagalpur,813206,0,1,0,False
24-09-2025,bihar,bhagalpur,813228,0,1,0,False
24-09-2025,bihar,nawada,805130,1,18,0,False
24-09-2025,bihar,patna,800018,0,3,0,False
24-09-2025,bihar,purnia,854206,5,3,0,False
24-09-2025,bihar,vaishali,844134,0,1,0,False
24-09-2025,chhattisgarh,bastar,494115,3,1,0,False
24-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396235,3,0,0,False
24-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,1,0,0,False
24-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396235,1,0,0,False
24-09-2025,gujarat,gir somnath,362266,1,0,0,False
24-09-2025,gujarat,junagadh,362229,2,0,0,False
24-09-2025,gujarat,mahesana,382705,2,0,0,False
24-09-2025,gujarat,mahesana,382710,1,0,0,False
24-09-2025,gujarat,rajkot,364490,1,0,0,False
24-09-2025,himachal pradesh,kangra,176219,0,0,1,False
24-09-2025,jharkhand,gumla,835324,4,3,0,False
24-09-2025,jharkhand,ramgarh,825101,1,1,0,False
24-09-2025,jharkhand,simdega,835201,1,2,0,False
24-09-2025,karnataka,belagavi,591116,1,0,0,False
24-09-2025,karnataka,shivamogga,577448,1,0,0,False
24-09-2025,madhya pradesh,chhindwara,480554,2,1,0,False
24-09-2025,maharashtra,jalgaon,424209,2,0,0,False
24-09-2025,maharashtra,nagpur,440009,5,2,0,False
24-09-2025,maharashtra,thane,421604,1,0,0,False
24-09-2025,puducherry,karaikal,609603,1,0,0,False
24-09-2025,puducherry,karaikal,609603,1,0,0,False
24-09-2025,puducherry,puducherry,605014,1,0,0,False
24-09-2025,andhra pradesh,east godavari,533240,1,0,0,False
24-09-2025,punjab,amritsar,143110,6,1,0,False
24-09-2025,punjab,jalandhar,144012,1,0,0,False
24-09-2025,rajasthan,banswara,327608,1,0,0,False
24-09-2025,rajasthan,chittorgarh,323306,0,2,0,False
24-09-2025,rajasthan,jaipur,303802,1,0,0,False
24-09-2025,tamil nadu,coimbatore,642124,1,0,0,False
24-09-2025,tamil nadu,kancheepuram,602109,0,1,0,False
24-09-2025,tamil nadu,kancheepuram,603202,2,3,0,False
24-09-2025,tamil nadu,madurai,625705,1,0,0,False
24-09-2025,telangana,mahabubnagar,509401,3,2,0,False
24-09-2025,uttar pradesh,baghpat,250602,1,0,0,False
24-09-2025,uttar pradesh,basti,272170,1,3,0,False
24-09-2025,uttar pradesh,bijnor,246765,2,0,0,False
24-09-2025,uttar pradesh,budaun,202521,0,1,0,False
24-09-2025,uttar pradesh,farrukhabad,207503,2,0,0,False
24-09-2025,uttar pradesh,fatehpur,212623,0,2,0,False
24-09-2025,uttar pradesh,fatehpur,212662,1,1,0,False
24-09-2025,uttar pradesh,fatehpur,216221,5,0,0,False
24-09-2025,uttar pradesh,firozabad,205152,2,5,0,False
24-09-2025,uttar pradesh,mainpuri,205130,0,1,0,False
24-09-2025,uttar pradesh,mainpuri,206302,3,7,0,False
24-09-2025,uttar pradesh,moradabad,202413,4,1,0,False
24-09-2025,uttar pradesh,moradabad,202415,2,0,0,False
24-09-2025,uttar pradesh,rampur,243701,4,4,0,False
24-09-2025,uttar pradesh,sambhal,202421,2,3,1,False
24-09-2025,uttar pradesh,unnao,229841,1,2,0,False
24-09-2025,west bengal,bankura,722145,1,1,0,False
24-09-2025,west bengal,bankura,722175,1,0,0,False
24-09-2025,west bengal,birbhum,731213,13,0,0,False
24-09-2025,west bengal,darjeeling,734436,1,0,0,False
24-09-2025,west bengal,hooghly,712708,1,0,0,False
24-09-2025,west bengal,jalpaiguri,735307,1,0,0,False
24-09-2025,west bengal,murshidabad,742180,1,0,0,False
24-09-2025,west bengal,paschim medinipur,721165,3,0,0,False
24-09-2025,west bengal,paschim medinipur,721252,1,0,0,False
24-09-2025,west bengal,purba medinipur,721664,1,0,0,False
24-09-2025,west bengal,uttar dinajpur,733157,1,1,0,False
24-09-2025,bihar,banka,813119,1,0,0,False
24-09-2025,bihar,bhagalpur,813113,0,1,0,False
24-09-2025,bihar,bhagalpur,813223,0,2,0,False
24-09-2025,bihar,bhagalpur,813225,1,1,0,False
24-09-2025,bihar,jamui,811315,3,10,0,False
24-09-2025,bihar,munger,813321,3,2,0,False
24-09-2025,bihar,muzaffarpur,843153,0,1,0,False
24-09-2025,bihar,nawada,805104,3,16,2,False
24-09-2025,chhattisgarh,bastar,494005,5,1,0,False
24-09-2025,chhattisgarh,bijapur,494444,9,8,6,False
24-09-2025,chhattisgarh,bijapur,494448,1,4,0,False
24-09-2025,chhattisgarh,dakshin bastar dantewada,494441,3,0,0,False
24-09-2025,chhattisgarh,kondagaon,494226,9,10,0,False
24-09-2025,chhattisgarh,kondagaon,494230,1,4,0,False
24-09-2025,chhattisgarh,korba,495678,1,0,0,False
24-09-2025,chhattisgarh,sukma,494111,1,0,1,False
24-09-2025,chhattisgarh,uttar bastar kanker,494661,1,0,0,False
24-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396240,4,1,0,False
24-09-2025,dadra and nagar haveli and daman and diu,diu,362570,1,0,0,False
24-09-2025,dadra and nagar haveli and daman and diu,diu,362540,1,0,0,False
24-09-2025,dadra and nagar haveli and daman and diu,diu,362570,1,0,0,False
24-09-2025,gujarat,ahmedabad,382440,8,3,0,False
24-09-2025,gujarat,ahmedabad,387810,6,1,0,False
24-09-2025,gujarat,chhotaudepur,391175,1,0,0,False
24-09-2025,gujarat,kachchh,370240,4,0,0,False
24-09-2025,gujarat,mahesana,382870,1,0,0,False
24-09-2025,gujarat,mahesana,384205,1,0,0,False
24-09-2025,gujarat,mahesana,384212,2,0,0,False
24-09-2025,gujarat,mahesana,384350,1,0,0,False
24-09-2025,gujarat,valsad,396230,4,1,0,False
24-09-2025,haryana,panchkula,134115,1,0,0,False
24-09-2025,jharkhand,dumka,814145,2,2,0,False
24-09-2025,andhra pradesh,alluri sitharama raju,507134,2,0,0,False
24-09-2025,punjab,hoshiarpur,144203,1,0,0,False
24-09-2025,punjab,jalandhar,144013,1,0,0,False
24-09-2025,rajasthan,alwar,301712,2,1,0,False
24-09-2025,rajasthan,jaipur,302011,1,0,0,False
24-09-2025,rajasthan,pratapgarh,313611,5,1,0,False
24-09-2025,tamil nadu,cuddalore,607402,2,0,0,False
24-09-2025,tamil nadu,viluppuram,605102,1,0,0,False
24-09-2025,telangana,adilabad,504346,3,1,0,False
24-09-2025,karnataka,vijayapura,586102,3,0,0,False
24-09-2025,madhya pradesh,bhopal,462420,2,0,0,False
24-09-2025,madhya pradesh,dhar,454448,1,0,0,False
24-09-2025,madhya pradesh,panna,488058,9,1,0,False
24-09-2025,madhya pradesh,raisen,464776,2,0,0,False
24-09-2025,madhya pradesh,umaria,484552,1,1,0,False
24-09-2025,maharashtra,thane,421003,1,0,0,False
24-09-2025,mizoram,lawngtlai,796810,0,1,0,False
24-09-2025,andhra pradesh,alluri sitharama raju,507129,1,2,0,False
24-09-2025,andhra pradesh,west godavari,507121,2,0,0,False
24-09-2025,bihar,banka,813116,1,0,0,False
24-09-2025,bihar,begusarai,851122,2,1,0,False
24-09-2025,bihar,madhepura,852210,5,8,0,False
24-09-2025,bihar,samastipur,848111,0,1,0,False
24-09-2025,bihar,vaishali,844131,1,0,0,False
24-09-2025,chandigarh,chandigarh,160055,1,0,0,False
24-09-2025,chhattisgarh,bijapur,494447,1,2,3,False
24-09-2025,chhattisgarh,narayanpur,494661,13,8,0,False
24-09-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,15,4,0,False
24-09-2025,gujarat,arvalli,383350,7,0,0,False
24-09-2025,gujarat,junagadh,362235,1,1,0,False
24-09-2025,gujarat,porbandar,360560,1,0,0,False
24-09-2025,himachal pradesh,mandi,176123,1,0,0,False
24-09-2025,jammu and kashmir,samba,184120,3,0,0,False
24-09-2025,karnataka,hassan,573150,1,0,0,False
24-09-2025,madhya pradesh,dhar,454749,1,0,0,False
24-09-2025,madhya pradesh,indore,453332,1,0,0,False
24-09-2025,madhya pradesh,jabalpur,482007,2,1,0,False
24-09-2025,telangana,adilabad,504215,1,0,0,False
24-09-2025,uttar pradesh,baghpat,250645,1,4,0,False
24-09-2025,uttar pradesh,bara banki,227302,0,1,0,False
24-09-2025,uttar pradesh,budaun,202524,0,1,0,False
24-09-2025,uttar pradesh,bulandshahr,202392,1,2,0,False
24-09-2025,uttar pradesh,bulandshahr,245409,2,0,0,False
24-09-2025,uttar pradesh,farrukhabad,206451,1,2,0,False
24-09-2025,uttar pradesh,fatehpur,212660,0,3,0,False
24-09-2025,uttar pradesh,firozabad,205130,0,3,0,False
24-09-2025,uttar pradesh,firozabad,205135,2,3,0,False
24-09-2025,uttar pradesh,firozabad,205145,0,1,0,False
24-09-2025,uttar pradesh,jaunpur,222101,1,0,0,False
24-09-2025,uttar pradesh,lucknow,227105,0,2,0,False
24-09-2025,uttar pradesh,lucknow,227107,7,3,0,False
24-09-2025,uttar pradesh,lucknow,227309,4,3,0,False
24-09-2025,uttar pradesh,mainpuri,206303,3,4,0,False
24-09-2025,uttar pradesh,mau,121705,0,3,0,False
24-09-2025,uttar pradesh,mirzapur,231310,2,2,0,False
24-09-2025,uttar pradesh,saharanpur,247665,1,0,0,False
24-09-2025,uttar pradesh,sambhal,202527,0,0,1,False
24-09-2025,uttar pradesh,unnao,209506,0,1,0,False
24-09-2025,uttar pradesh,unnao,229501,2,2,0,False
24-09-2025,uttar pradesh,unnao,229881,0,1,0,False
24-09-2025,uttarakhand,udham singh nagar,263146,1,0,0,False
24-09-2025,west bengal,bankura,722168,1,0,0,False
24-09-2025,west bengal,bankura,722182,0,1,0,False
24-09-2025,west bengal,bankura,722209,1,0,0,False
24-09-2025,west bengal,dakshin dinajpur,733149,1,0,0,False
24-09-2025,west bengal,murshidabad,742157,3,0,0,False
24-09-2025,west bengal,murshidabad,742229,1,0,0,False
24-09-2025,maharashtra,nagpur,441002,4,0,0,False
24-09-2025,maharashtra,nanded,431646,1,0,0,False
24-09-2025,puducherry,puducherry,605501,1,0,0,False
24-09-2025,rajasthan,nagaur,341542,1,0,0,False
24-09-2025,rajasthan,pratapgarh,313605,6,3,0,False
24-09-2025,tamil nadu,chennai,600112,1,0,0,False
24-09-2025,tamil nadu,kallakurichi,606107,1,0,0,False
24-09-2025,tamil nadu,viluppuram,605111,3,1,0,False
24-09-2025,uttar pradesh,baghpat,250515,2,0,0,False
24-09-2025,uttar pradesh,bara banki,227301,2,1,0,False
24-09-2025,uttar pradesh,bareilly,262407,3,2,0,False
24-09-2025,uttar pradesh,budaun,202523,11,5,0,False
24-09-2025,uttar pradesh,bulandshahr,202390,1,1,0,False
24-09-2025,uttar pradesh,bulandshahr,202391,1,1,0,False
24-09-2025,uttar pradesh,bulandshahr,202396,1,0,0,False
24-09-2025,uttar pradesh,bulandshahr,245408,1,3,0,False
