date,state,district,pincode,bio_age_5_17,bio_age_17_,match
01-07-2025,gujarat,mahesana,384215,60,49,False
01-07-2025,andhra pradesh,west godavari,507135,24,54,False
01-07-2025,jharkhand,gumla,835324,369,576,False
01-07-2025,uttar pradesh,bulandshahr,202399,302,88,False
01-07-2025,west bengal,hooghly,712247,27,42,False
01-07-2025,uttar pradesh,sambhal,202527,326,99,False
01-07-2025,uttar pradesh,sambhal,202522,917,248,False
01-07-2025,telangana,nagarkurnool,509401,29,43,False
01-07-2025,bihar,patna,801502,144,130,False
01-07-2025,karnataka,dakshina kannada,575027,34,44,False
01-07-2025,punjab,amritsar,143110,239,442,False
01-07-2025,bihar,vaishali,844134,18,62,False
01-07-2025,bihar,nalanda,805130,32,26,False
01-07-2025,bihar,bhagalpur,813228,28,70,False
01-07-2025,madhya pradesh,chhindwara,480553,31,41,False
01-07-2025,chhattisgarh,bastar,494441,16,44,False
01-07-2025,west bengal,bankura,722172,15,27,False
01-07-2025,uttar pradesh,lucknow,227308,381,194,False
01-07-2025,madhya pradesh,indore,453332,18,27,False
01-07-2025,uttar pradesh,bara banki,227302,322,143,False
01-07-2025,madhya pradesh,chhatarpur,471202,75,64,False
01-07-2025,gujarat,mahesana,382830,114,116,False
01-07-2025,bihar,banka,813127,30,23,False
01-07-2025,uttar pradesh,bulandshahr,202398,376,190,False
01-07-2025,uttar pradesh,unnao,229503,232,169,False
01-07-2025,chhattisgarh,narayanpur,494661,646,2698,False
01-07-2025,uttar pradesh,mau,121705,158,118,False
01-07-2025,madhya pradesh,panna,488051,256,233,False
01-07-2025,uttar pradesh,shahjahanpur,242123,70,23,False
01-07-2025,uttar pradesh,mainpuri,205142,63,24,False
01-07-2025,west bengal,south 24 parganas,743396,42,32,False
01-07-2025,uttar pradesh,jaunpur,223106,20,13,False
01-07-2025,west bengal,hooghly,712428,23,11,False
01-07-2025,jharkhand,dhanbad,828308,24,37,False
01-07-2025,gujarat,mahesana,384205,179,241,False
01-07-2025,bihar,bhagalpur,813223,109,120,False
01-07-2025,karnataka,shivamogga,577447,55,15,False
01-07-2025,gujarat,ahmedabad,382440,595,1156,False
01-07-2025,jharkhand,east singhbhum,831018,102,211,False
01-07-2025,jammu and kashmir,srinagar,191123,54,128,False
01-07-2025,uttar pradesh,farrukhabad,207501,498,124,False
01-07-2025,west bengal,cooch behar,736118,20,18,False
01-07-2025,west bengal,bankura,722179,21,12,False
01-07-2025,bihar,nawada,805108,58,87,False
01-07-2025,west bengal,murshidabad,742307,66,71,False
01-07-2025,rajasthan,jaipur,302011,29,78,False
01-07-2025,dadra and nagar haveli and daman and diu,daman,396210,31,57,False
01-07-2025,bihar,muzaffarpur,843161,20,32,False
01-07-2025,uttarakhand,dehradun,248141,43,79,False
01-07-2025,west bengal,murshidabad,742157,157,205,False
01-07-2025,puducherry,karaikal,609603,42,49,False
01-07-2025,gujarat,mahesana,382840,81,110,False
01-07-2025,madhya pradesh,tikamgarh,472446,206,100,False
01-07-2025,mizoram,lawngtlai,796810,32,45,False
01-07-2025,tamil nadu,the nilgiris,643228,16,22,False
01-07-2025,chhattisgarh,bijapur,494441,28,57,False
01-07-2025,gujarat,amreli,365660,62,115,False
01-07-2025,west bengal,malda,732212,45,52,False
01-07-2025,uttar pradesh,fatehpur,212662,91,46,False
01-07-2025,mizoram,aizawl,796036,76,40,False
01-07-2025,madhya pradesh,panna,488058,772,435,False
01-07-2025,dadra and nagar haveli and daman and diu,diu,362570,105,164,False
01-07-2025,chhattisgarh,korba,495678,52,252,False
01-07-2025,puducherry,puducherry,605501,46,44,False
01-07-2025,bihar,vaishali,844131,34,42,False
01-07-2025,uttar pradesh,lucknow,227111,722,438,False
01-07-2025,andhra pradesh,west godavari,507301,11,29,False
01-07-2025,gujarat,junagadh,362229,66,65,False
01-07-2025,andhra pradesh,alluri sitharama raju,507129,40,27,False
01-07-2025,kerala,kozhikode,673019,175,368,False
01-07-2025,andhra pradesh,krishna,521225,130,85,False
01-07-2025,west bengal,howrah,711416,40,32,False
01-07-2025,maharashtra,jalgaon,424209,202,340,False
01-07-2025,assam,goalpara,783121,71,50,False
01-07-2025,gujarat,mahesana,382715,986,938,False
01-07-2025,gujarat,ahmedabad,387810,682,617,False
01-07-2025,west bengal,hooghly,712420,29,16,False
01-07-2025,chhattisgarh,sukma,494115,339,856,False
01-07-2025,mizoram,champhai,796290,39,32,False
01-07-2025,uttar pradesh,bara banki,227301,699,425,False
01-07-2025,gujarat,valsad,396235,38,112,False
01-07-2025,west bengal,uttar dinajpur,733212,35,60,False
01-07-2025,west bengal,bankura,722168,39,26,False
01-07-2025,haryana,ambala,134011,32,70,False
01-07-2025,bihar,jehanabad,804454,28,46,False
01-07-2025,west bengal,dakshin dinajpur,733153,21,30,False
01-07-2025,punjab,jalandhar,144012,150,207,False
01-07-2025,tamil nadu,viluppuram,605111,15,67,False
01-07-2025,andhra pradesh,east godavari,507134,60,44,False
01-07-2025,west bengal,murshidabad,742231,29,28,False
01-07-2025,gujarat,vadodara,390008,95,223,False
01-07-2025,punjab,ludhiana,141124,59,54,False
01-07-2025,jharkhand,east singhbhum,831008,67,40,False
01-07-2025,west bengal,murshidabad,742179,18,34,False
01-07-2025,uttar pradesh,fatehpur,212666,39,35,False
01-07-2025,telangana,adilabad,504215,86,34,False
01-07-2025,maharashtra,jalgaon,424116,194,472,False
01-07-2025,west bengal,north 24 parganas,700098,11,54,False
01-07-2025,west bengal,murshidabad,742230,13,15,False
01-07-2025,uttar pradesh,farrukhabad,207505,444,117,False
01-07-2025,gujarat,junagadh,362235,112,115,False
01-07-2025,chhattisgarh,kondagaon,494230,73,410,False
01-07-2025,bihar,bhagalpur,813233,14,47,False
01-07-2025,maharashtra,nagpur,441002,305,857,False
01-07-2025,punjab,amritsar,143104,17,31,False
01-07-2025,puducherry,puducherry,605110,157,168,False
01-07-2025,madhya pradesh,raisen,464776,275,174,False
01-07-2025,maharashtra,nagpur,440009,352,876,False
01-07-2025,west bengal,hooghly,712429,29,16,False
01-07-2025,uttar pradesh,lucknow,227115,817,362,False
01-07-2025,uttar pradesh,bulandshahr,202394,937,301,False
01-07-2025,gujarat,mahesana,382865,122,142,False
01-07-2025,uttar pradesh,bulandshahr,202391,115,49,False
01-07-2025,west bengal,jalpaiguri,735136,23,13,False
01-07-2025,telangana,mancherial,504215,27,54,False
01-07-2025,tamil nadu,kancheepuram,603202,295,502,False
01-07-2025,gujarat,mahesana,382732,206,237,False
01-07-2025,himachal pradesh,mandi,174403,27,55,False
01-07-2025,west bengal,murshidabad,742182,44,46,False
01-07-2025,uttar pradesh,moradabad,202411,713,338,False
01-07-2025,chhattisgarh,bijapur,494444,498,1022,False
01-07-2025,uttar pradesh,unnao,241504,1465,749,False
01-07-2025,chhattisgarh,uttar bastar kanker,494230,21,104,False
01-07-2025,west bengal,bankura,722181,20,15,False
01-07-2025,jharkhand,ramgarh,825314,90,78,False
01-07-2025,gujarat,amreli,362730,32,38,False
01-07-2025,uttar pradesh,budaun,202523,822,247,False
01-07-2025,gujarat,mahesana,382165,277,255,False
01-07-2025,rajasthan,pratapgarh,313611,823,249,False
01-07-2025,dadra and nagar haveli and daman and diu,daman,396220,38,24,False
01-07-2025,west bengal,cooch behar,736177,10,17,False
01-07-2025,west bengal,uttar dinajpur,733157,27,31,False
01-07-2025,dadra and nagar haveli and daman and diu,daman,396210,24,110,False
01-07-2025,rajasthan,alwar,301712,85,91,False
01-07-2025,chhattisgarh,gariyaband,494226,11,10,False
01-07-2025,uttar pradesh,bareilly,262407,1417,336,False
01-07-2025,maharashtra,kolhapur,416117,34,63,False
01-07-2025,west bengal,south 24 parganas,743385,17,11,False
01-07-2025,tamil nadu,cuddalore,607402,44,75,False
01-07-2025,bihar,nawada,805133,25,42,False
01-07-2025,uttar pradesh,budaun,243621,51,28,False
01-07-2025,uttar pradesh,bulandshahr,245401,283,112,False
01-07-2025,uttar pradesh,fatehpur,212623,86,39,False
01-07-2025,tamil nadu,chennai,600112,53,141,False
01-07-2025,uttar pradesh,mirzapur,231310,215,58,False
01-07-2025,telangana,nalgonda,508222,77,62,False
01-07-2025,west bengal,dakshin dinajpur,733155,20,14,False
01-07-2025,telangana,suryapet,508222,19,42,False
01-07-2025,rajasthan,ganganagar,335771,172,236,False
01-07-2025,mizoram,aizawl,796025,41,40,False
01-07-2025,chhattisgarh,dakshin bastar dantewada,494441,351,923,False
01-07-2025,uttar pradesh,budaun,202525,338,143,False
01-07-2025,gujarat,mahesana,382705,338,414,False
01-07-2025,west bengal,murshidabad,742188,17,39,False
01-07-2025,gujarat,surat,394360,23,27,False
01-07-2025,tamil nadu,kancheepuram,600114,28,120,False
01-07-2025,andhra pradesh,west godavari,507114,96,156,False
01-07-2025,uttar pradesh,jaunpur,223107,82,50,False
01-07-2025,uttar pradesh,bulandshahr,202392,765,162,False
01-07-2025,jharkhand,simdega,835201,341,1238,False
01-07-2025,west bengal,hooghly,712705,107,61,False
01-07-2025,uttar pradesh,lucknow,227101,256,142,False
01-07-2025,madhya pradesh,umaria,484552,70,63,False
01-07-2025,maharashtra,nanded,431646,140,411,False
01-07-2025,uttar pradesh,budaun,202520,423,176,False
01-07-2025,chandigarh,chandigarh,160055,754,96,False
01-07-2025,madhya pradesh,dhar,454365,14,19,False
01-07-2025,uttar pradesh,bijnor,246738,32,11,False
01-07-2025,gujarat,ahmedabad,363610,91,209,False
01-07-2025,gujarat,botad,363415,13,18,False
01-07-2025,bihar,banka,813224,38,44,False
01-07-2025,uttar pradesh,jaunpur,222112,54,22,False
01-07-2025,himachal pradesh,mandi,174401,89,266,False
01-07-2025,gujarat,mahesana,384210,351,302,False
01-07-2025,himachal pradesh,mandi,174402,11,41,False
01-07-2025,west bengal,hooghly,712707,187,103,False
01-07-2025,uttar pradesh,fatehpur,212660,119,41,False
01-07-2025,madhya pradesh,shajapur,465440,291,249,False
01-07-2025,west bengal,murshidabad,742185,10,27,False
01-07-2025,jharkhand,garhwa,822127,19,48,False
01-07-2025,bihar,khagaria,851220,53,64,False
01-07-2025,gujarat,gir somnath,362266,95,66,False
01-07-2025,himachal pradesh,mandi,176122,40,100,False
01-07-2025,west bengal,bankura,722182,19,21,False
01-07-2025,uttar pradesh,unnao,209506,215,140,False
01-07-2025,uttar pradesh,sambhal,202414,387,127,False
01-07-2025,telangana,nizamabad,503188,58,65,False
01-07-2025,uttar pradesh,lucknow,227105,208,236,False
01-07-2025,telangana,mahabubnagar,509401,188,720,False
01-07-2025,uttar pradesh,bulandshahr,245402,198,137,False
01-07-2025,punjab,jalandhar,144013,114,152,False
01-07-2025,chhattisgarh,bijapur,494447,220,561,False
01-07-2025,west bengal,purba medinipur,721168,27,40,False
01-07-2025,telangana,hyderabad,500095,22,31,False
01-07-2025,uttar pradesh,firozabad,205152,318,150,False
01-07-2025,madhya pradesh,panna,488101,34,27,False
01-07-2025,gujarat,narmada,393155,136,109,False
01-07-2025,west bengal,bankura,722163,19,25,False
01-07-2025,kerala,thiruvananthapuram,695581,39,81,False
01-07-2025,madhya pradesh,shajapur,465331,96,169,False
01-07-2025,uttar pradesh,unnao,229501,255,186,False
01-07-2025,bihar,muzaffarpur,843165,47,59,False
01-07-2025,west bengal,purba medinipur,721665,11,10,False
01-07-2025,chhattisgarh,dakshin bastar dantewada,494552,180,1307,False
01-07-2025,uttar pradesh,bulandshahr,245407,255,72,False
01-07-2025,telangana,nalgonda,508203,37,59,False
01-07-2025,bihar,muzaffarpur,843144,26,44,False
01-07-2025,tamil nadu,karur,639003,67,144,False
01-07-2025,west bengal,dakshin dinajpur,733149,13,16,False
01-07-2025,uttar pradesh,mainpuri,206302,595,240,False
01-07-2025,mizoram,lawngtlai,796772,26,22,False
01-07-2025,west bengal,paschim medinipur,721165,51,49,False
01-07-2025,west bengal,purba medinipur,721664,11,22,False
01-07-2025,west bengal,dakshin dinajpur,733151,24,32,False
01-07-2025,gujarat,rajkot,364465,75,78,False
01-07-2025,gujarat,gir somnath,362725,139,78,False
01-07-2025,uttar pradesh,rampur,202411,47,24,False
01-07-2025,uttar pradesh,kanpur dehat,209715,591,214,False
01-07-2025,rajasthan,sirohi,307042,73,47,False
01-07-2025,uttar pradesh,bulandshahr,202396,454,98,False
01-07-2025,uttar pradesh,farrukhabad,206451,224,99,False
01-07-2025,himachal pradesh,kangra,176219,11,24,False
01-07-2025,uttar pradesh,sambhal,202421,645,237,False
01-07-2025,bihar,banka,813116,21,22,False
01-07-2025,uttarakhand,dehradun,248165,38,57,False
01-07-2025,west bengal,malda,732211,29,42,False
01-07-2025,chhattisgarh,dakshin bastar dantewada,494551,48,223,False
01-07-2025,gujarat,kachchh,370240,159,183,False
01-07-2025,andhra pradesh,east godavari,507129,172,335,False
01-07-2025,chhattisgarh,kondagaon,494226,716,2510,False
01-07-2025,uttar pradesh,sonbhadra,232221,471,113,False
01-07-2025,uttar pradesh,farrukhabad,205302,243,122,False
01-07-2025,gujarat,rajkot,364490,79,70,False
01-07-2025,uttar pradesh,bulandshahr,202395,599,257,False
01-07-2025,west bengal,purba medinipur,721169,24,27,False
01-07-2025,bihar,muzaffarpur,843139,11,19,False
01-07-2025,dadra and nagar haveli and daman and diu,diu,362540,30,39,False
01-07-2025,uttar pradesh,bulandshahr,245411,159,137,False
01-07-2025,uttar pradesh,budaun,202524,485,194,False
01-07-2025,uttar pradesh,azamgarh,276401,19,17,False
01-07-2025,west bengal,murshidabad,742177,28,36,False
01-07-2025,himachal pradesh,mandi,176121,77,119,False
01-07-2025,punjab,ludhiana,141017,45,67,False
01-07-2025,gujarat,narmada,391121,88,106,False
01-07-2025,gujarat,mahesana,382850,187,87,False
01-07-2025,puducherry,puducherry,533464,97,60,False
01-07-2025,madhya pradesh,dhar,454129,14,15,False
01-07-2025,chhattisgarh,raipur,492007,102,354,False
01-07-2025,rajasthan,chittorgarh,323306,65,28,False
01-07-2025,bihar,bhagalpur,813225,84,95,False
01-07-2025,tamil nadu,tirunelveli,627810,14,36,False
01-07-2025,uttar pradesh,saharanpur,247769,206,113,False
01-07-2025,west bengal,murshidabad,742178,10,31,False
01-07-2025,west bengal,uttar dinajpur,733216,36,64,False
01-07-2025,andhra pradesh,east godavari,507126,30,91,False
01-07-2025,bihar,patna,801118,13,24,False
01-07-2025,uttar pradesh,lucknow,227202,880,422,False
01-07-2025,uttarakhand,haridwar,247662,160,222,False
01-07-2025,dadra and nagar haveli and daman and diu,daman,396210,180,163,False
01-07-2025,gujarat,mahesana,382825,27,27,False
01-07-2025,bihar,vaishali,844141,20,29,False
01-07-2025,himachal pradesh,shimla,172030,12,11,False
01-07-2025,bihar,purnia,854206,446,477,False
01-07-2025,maharashtra,jalgaon,425127,249,432,False
01-07-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396230,80,242,False
01-07-2025,andhra pradesh,ananthapuramu,515767,34,31,False
01-07-2025,tamil nadu,viluppuram,605102,11,74,False
01-07-2025,gujarat,mahesana,384212,171,118,False
01-07-2025,maharashtra,palghar,401610,177,174,False
01-07-2025,chandigarh,chandigarh,160103,588,81,False
01-07-2025,west bengal,uttar dinajpur,733144,39,51,False
01-07-2025,gujarat,mahesana,382860,48,91,False
01-07-2025,rajasthan,udaipur,313015,100,65,False
01-07-2025,west bengal,murshidabad,742232,38,35,False
01-07-2025,madhya pradesh,bhopal,462420,808,740,False
01-07-2025,uttar pradesh,unnao,229841,313,234,False
01-07-2025,uttar pradesh,unnao,241501,1099,534,False
01-07-2025,uttar pradesh,varanasi,221209,50,15,False
01-07-2025,bihar,banka,813128,20,48,False
01-07-2025,west bengal,bankura,722165,29,19,False
01-07-2025,uttar pradesh,budaun,202521,84,31,False
01-07-2025,uttar pradesh,bulandshahr,245408,884,372,False
01-07-2025,madhya pradesh,gwalior,474005,203,234,False
01-07-2025,gujarat,amreli,365565,413,375,False
01-07-2025,uttar pradesh,sambhal,243640,48,11,False
01-07-2025,uttar pradesh,bulandshahr,245409,529,184,False
01-07-2025,gujarat,mahesana,382870,313,364,False
01-07-2025,jharkhand,gumla,835201,20,65,False
01-07-2025,uttar pradesh,moradabad,202413,365,211,False
01-07-2025,rajasthan,ganganagar,335705,81,41,False
01-07-2025,gujarat,mahesana,382730,144,96,False
01-07-2025,jharkhand,dumka,814145,195,192,False
01-07-2025,rajasthan,banswara,327608,88,54,False
01-07-2025,tamil nadu,viluppuram,606107,25,153,False
01-07-2025,madhya pradesh,tikamgarh,472338,963,481,False
01-07-2025,west bengal,murshidabad,742181,101,102,False
01-07-2025,himachal pradesh,mandi,176126,48,50,False
01-07-2025,bihar,saran,841247,11,14,False
01-07-2025,rajasthan,nagaur,341542,24,53,False
01-07-2025,chhattisgarh,raipur,492011,54,190,False
01-07-2025,uttar pradesh,farrukhabad,207502,258,189,False
01-07-2025,west bengal,uttar dinajpur,733252,20,12,False
01-07-2025,madhya pradesh,chhindwara,480554,42,27,False
01-07-2025,uttar pradesh,bara banki,227131,806,352,False
01-07-2025,jammu and kashmir,samba,184120,106,97,False
01-07-2025,uttar pradesh,lucknow,227305,781,601,False
01-07-2025,mizoram,mamit,796471,45,18,False
01-07-2025,dadra and nagar haveli and daman and diu,dadra and nagar haveli,396193,67,54,False
01-07-2025,west bengal,purba medinipur,721605,15,12,False
01-07-2025,jammu and kashmir,anantnag,192102,31,24,False
01-07-2025,uttar pradesh,lucknow,227125,722,494,False
01-07-2025,maharashtra,nagpur,440004,42,149,False
01-07-2025,gujarat,chhotaudepur,391175,57,37,False
01-07-2025,uttar pradesh,saharanpur,247670,72,52,False
01-07-2025,karnataka,bidar,585415,63,48,False
01-07-2025,west bengal,murshidabad,742162,36,18,False
01-07-2025,madhya pradesh,singrauli,486888,11,15,False
01-07-2025,uttar pradesh,baghpat,250515,172,81,False
01-07-2025,west bengal,cooch behar,736132,34,22,False
01-07-2025,west bengal,paschim medinipur,721502,49,44,False
01-07-2025,chhattisgarh,sukma,494111,735,1400,False
01-07-2025,chhattisgarh,bijapur,494448,70,337,False
01-07-2025,gujarat,surat,395620,22,50,False
01-07-2025,west bengal,hooghly,712424,12,23,False
01-07-2025,himachal pradesh,mandi,171302,38,63,False
01-07-2025,dadra and nagar haveli and daman and diu,diu,362520,30,31,False
01-07-2025,west bengal,uttar dinajpur,733211,76,131,False
01-07-2025,uttar pradesh,bulandshahr,245403,287,154,False
01-07-2025,gujarat,surat,394220,25,60,False
01-07-2025,uttar pradesh,moradabad,202414,50,40,False
01-07-2025,chhattisgarh,uttar bastar kanker,494665,42,233,False
01-07-2025,karnataka,vijayapura,586245,129,34,False
01-07-2025,bihar,aurangabad,824216,28,38,False
01-07-2025,west bengal,birbhum,731213,398,309,False
01-07-2025,uttar pradesh,basti,272170,597,271,False
01-07-2025,uttar pradesh,azamgarh,224166,56,41,False
01-07-2025,gujarat,porbandar,360560,78,81,False
01-07-2025,uttarakhand,haridwar,246763,78,58,False
01-07-2025,rajasthan,jaipur,302032,45,81,False
01-07-2025,bihar,muzaffarpur,843153,38,47,False
01-07-2025,gujarat,gandhinagar,382715,21,24,False
01-07-2025,gujarat,mahesana,384350,167,259,False
01-07-2025,west bengal,paschim medinipur,721258,52,50,False
01-07-2025,uttar pradesh,unnao,241503,1370,718,False
01-07-2025,chhattisgarh,bilaspur,495223,48,158,False
01-07-2025,bihar,sheikhpura,811315,21,29,False
01-07-2025,west bengal,paschim medinipur,721170,11,23,False
01-07-2025,west bengal,jalpaiguri,735306,21,17,False
01-07-2025,andhra pradesh,alluri sitharama raju,507111,13,24,False
01-07-2025,chhattisgarh,bastar,494115,195,389,False
01-07-2025,gujarat,mahesana,382815,28,53,False
01-07-2025,uttar pradesh,sant kabir nagar,272170,235,194,False
01-07-2025,uttar pradesh,lucknow,227116,267,137,False
01-07-2025,maharashtra,chandrapur,441228,107,307,False
01-07-2025,uttar pradesh,unnao,229881,410,203,False
