date,state,district,pincode,age_0_5,age_5_17,age_18_greater
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524004,3,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524132,2,1,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524226,0,2,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524228,1,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524306,2,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524311,1,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524313,1,1,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524341,1,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524406,2,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524413,1,0,0
25-09-2025,andhra pradesh,y.s.r. kadapa,516002,1,0,0
25-09-2025,andhra pradesh,y.s.r. kadapa,516162,1,2,0
25-09-2025,andhra pradesh,y.s.r. kadapa,516359,1,0,0
25-09-2025,chhattisgarh,balrampur-ramanujganj,497220,8,1,0
25-09-2025,chhattisgarh,balrampur-ramanujganj,497223,8,1,0
25-09-2025,delhi,east,110051,6,1,0
25-09-2025,delhi,north,110006,8,2,0
25-09-2025,delhi,south,110013,2,0,0
25-09-2025,delhi,south,110020,2,3,0
25-09-2025,delhi,south,110030,9,2,0
25-09-2025,delhi,south,110062,13,6,0
25-09-2025,delhi,south,110065,2,0,0
25-09-2025,delhi,south,110076,2,0,0
25-09-2025,delhi,west,110015,2,1,0
25-09-2025,gujarat,panch mahals,388270,0,2,0
25-09-2025,gujarat,panch mahals,389110,6,1,0
25-09-2025,gujarat,panch mahals,389115,3,0,0
25-09-2025,gujarat,panch mahals,389120,5,0,0
25-09-2025,gujarat,panch mahals,389210,10,3,0
25-09-2025,gujarat,panch mahals,389320,4,0,0
25-09-2025,gujarat,panch mahals,389350,5,0,0
25-09-2025,gujarat,panch mahals,389380,1,0,0
25-09-2025,gujarat,sabar kantha,383010,1,0,0
25-09-2025,gujarat,sabar kantha,383220,1,1,0
25-09-2025,gujarat,sabar kantha,383434,0,1,0
25-09-2025,gujarat,sabar kantha,383450,2,0,0
25-09-2025,gujarat,surendranagar,363002,0,1,0
25-09-2025,gujarat,surendranagar,363421,1,0,0
25-09-2025,gujarat,surendranagar,363427,2,1,0
25-09-2025,gujarat,surendranagar,363430,2,0,0
25-09-2025,gujarat,surendranagar,363510,3,0,0
25-09-2025,gujarat,surendranagar,382765,0,2,0
25-09-2025,haryana,yamunanagar,133204,3,0,0
25-09-2025,haryana,yamunanagar,135003,4,0,0
25-09-2025,jharkhand,saraikela kharsawan,831002,3,4,0
25-09-2025,west bengal,cooch behar,735122,3,2,0
25-09-2025,west bengal,cooch behar,736145,2,1,0
25-09-2025,west bengal,cooch behar,736159,5,3,0
25-09-2025,west bengal,cooch behar,736168,1,0,0
25-09-2025,west bengal,cooch behar,736170,1,0,0
25-09-2025,west bengal,cooch behar,736171,1,0,0
25-09-2025,west bengal,north 24 parganas,743456,0,1,0
25-09-2025,west bengal,south 24 parganas,700147,0,2,0
25-09-2025,west bengal,south 24 parganas,743357,1,0,0
25-09-2025,west bengal,north 24 parganas,700125,3,0,0
25-09-2025,west bengal,north 24 parganas,743126,1,0,0
25-09-2025,west bengal,north 24 parganas,743424,1,0,0
25-09-2025,west bengal,south 24 parganas,700061,3,1,0
25-09-2025,west bengal,south 24 parganas,700099,1,0,0
25-09-2025,west bengal,south 24 parganas,743329,2,0,0
25-09-2025,west bengal,south 24 parganas,743399,1,0,0
25-09-2025,madhya pradesh,khandwa (east nimar),450116,2,1,0
25-09-2025,madhya pradesh,khandwa (east nimar),450551,1,1,0
25-09-2025,maharashtra,chhatrapati sambhajinagar,431001,1,0,0
25-09-2025,maharashtra,mumbai,400013,0,2,0
25-09-2025,maharashtra,mumbai,400078,1,0,0
25-09-2025,maharashtra,raigad,400703,0,1,0
25-09-2025,maharashtra,raigad,402105,1,0,0
25-09-2025,maharashtra,raigad,402111,0,1,0
25-09-2025,maharashtra,raigad,410208,2,3,0
25-09-2025,maharashtra,raigad,410209,1,0,0
25-09-2025,maharashtra,raigad,410221,1,0,0
25-09-2025,maharashtra,raigad,410208,1,0,0
25-09-2025,manipur,churachandpur,795101,1,0,0
25-09-2025,manipur,churachandpur,795116,1,0,0
25-09-2025,manipur,churachandpur,795143,16,4,0
25-09-2025,manipur,kakching,795103,1,1,0
25-09-2025,manipur,senapati,795114,1,0,0
25-09-2025,manipur,thoubal,795138,0,4,0
25-09-2025,nagaland,dimapur,797106,0,1,0
25-09-2025,nagaland,kohima,797005,3,0,0
25-09-2025,nagaland,mon,798602,0,1,0
25-09-2025,nagaland,phek,797108,1,9,0
25-09-2025,punjab,s.a.s nagar,140301,12,1,0
25-09-2025,punjab,s.a.s nagar,140507,1,0,0
25-09-2025,punjab,s.a.s nagar,140603,9,4,0
25-09-2025,punjab,s.a.s nagar,160055,1,2,0
25-09-2025,punjab,s.a.s nagar,160059,1,0,0
25-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502301,1,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524001,1,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524002,3,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524123,2,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524129,1,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524137,2,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524343,2,1,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524409,0,1,0
25-09-2025,andhra pradesh,y.s.r. kadapa,516228,1,0,0
25-09-2025,andhra pradesh,y.s.r. kadapa,516233,1,0,0
25-09-2025,assam,cachar,788818,1,0,0
25-09-2025,chhattisgarh,dakshin bastar dantewada,494441,1,1,0
25-09-2025,chhattisgarh,uttar bastar kanker,494334,0,1,0
25-09-2025,chhattisgarh,uttar bastar kanker,494669,3,1,0
25-09-2025,delhi,central,110002,1,1,0
25-09-2025,delhi,central,110004,0,1,0
25-09-2025,delhi,east,110032,1,0,0
25-09-2025,delhi,east,110053,1,0,0
25-09-2025,delhi,east,110095,15,0,0
25-09-2025,delhi,east,110096,4,7,0
25-09-2025,delhi,south,110068,1,1,0
25-09-2025,delhi,west,110018,9,5,2
25-09-2025,delhi,west,110059,33,6,9
25-09-2025,gujarat,panch mahals,389001,10,4,0
25-09-2025,gujarat,panch mahals,389310,2,0,0
25-09-2025,gujarat,panch mahals,389360,1,0,0
25-09-2025,gujarat,panch mahals,389365,4,2,0
25-09-2025,gujarat,panch mahals,389370,0,1,0
25-09-2025,gujarat,panch mahals,389390,1,0,0
25-09-2025,gujarat,sabar kantha,383001,5,1,2
25-09-2025,gujarat,sabar kantha,383225,9,0,0
25-09-2025,gujarat,sabar kantha,383230,1,0,0
25-09-2025,gujarat,sabar kantha,383422,9,5,0
25-09-2025,gujarat,surendranagar,363035,1,0,0
25-09-2025,gujarat,surendranagar,363320,1,0,0
25-09-2025,gujarat,surendranagar,363415,1,0,0
25-09-2025,gujarat,surendranagar,363520,4,4,0
25-09-2025,gujarat,surendranagar,363530,6,8,0
25-09-2025,gujarat,surendranagar,382775,1,0,0
25-09-2025,gujarat,dangs,394710,9,1,0
25-09-2025,gujarat,dangs,394716,7,0,0
25-09-2025,haryana,yamunanagar,135002,3,0,0
25-09-2025,haryana,yamunanagar,135021,1,0,0
25-09-2025,jharkhand,saraikela kharsawan,832403,4,0,0
25-09-2025,jharkhand,saraikela kharsawan,832404,3,1,0
25-09-2025,jharkhand,saraikela kharsawan,833216,9,2,0
25-09-2025,jharkhand,saraikela kharsawan,831013,3,0,0
25-09-2025,jharkhand,saraikela kharsawan,833220,0,1,0
25-09-2025,telangana,medchal malkajgiri,500085,1,0,0
25-09-2025,telangana,medchal malkajgiri,500039,2,0,0
25-09-2025,telangana,medchal malkajgiri,500056,1,0,0
25-09-2025,telangana,warangal,506313,1,0,0
25-09-2025,telangana,warangal,506330,1,0,0
25-09-2025,telangana,yadadri bhuvanagiri,508112,1,0,0
25-09-2025,telangana,yadadri bhuvanagiri,508252,4,0,0
25-09-2025,telangana,yadadri bhuvanagiri,508285,0,1,0
25-09-2025,tripura,dhalai,799284,1,1,0
25-09-2025,tripura,dhalai,799285,0,1,0
25-09-2025,tripura,gomati,799114,1,3,0
25-09-2025,tripura,north tripura,799262,1,0,0
25-09-2025,chhattisgarh,balrampur-ramanujganj,497225,14,3,0
25-09-2025,chhattisgarh,janjgir-champa,495668,1,0,0
25-09-2025,chhattisgarh,uttar bastar kanker,494335,1,0,0
25-09-2025,chhattisgarh,uttar bastar kanker,494777,2,1,0
25-09-2025,delhi,central,110003,1,0,0
25-09-2025,delhi,central,110005,4,1,0
25-09-2025,delhi,east,110091,12,3,0
25-09-2025,delhi,east,110092,7,6,0
25-09-2025,delhi,north,110007,3,1,0
25-09-2025,delhi,south,110044,20,7,0
25-09-2025,delhi,south,110048,1,0,0
25-09-2025,delhi,south,110049,5,0,0
25-09-2025,delhi,west,110027,3,0,0
25-09-2025,delhi,west,110041,16,5,0
25-09-2025,delhi,west,110063,3,0,0
25-09-2025,gujarat,panch mahals,389230,1,0,0
25-09-2025,gujarat,sabar kantha,383245,1,0,0
25-09-2025,gujarat,sabar kantha,383307,2,0,0
25-09-2025,gujarat,sabar kantha,383345,2,0,0
25-09-2025,gujarat,surendranagar,363110,0,1,0
25-09-2025,gujarat,surendranagar,363410,2,1,0
25-09-2025,haryana,yamunanagar,135102,2,0,0
25-09-2025,haryana,yamunanagar,135133,1,0,0
25-09-2025,jharkhand,saraikela kharsawan,831013,5,2,0
25-09-2025,jharkhand,saraikela kharsawan,832108,0,1,0
25-09-2025,jharkhand,saraikela kharsawan,832401,6,0,0
25-09-2025,jharkhand,saraikela kharsawan,832402,0,1,0
25-09-2025,jharkhand,saraikela kharsawan,833101,2,1,0
25-09-2025,jharkhand,saraikela kharsawan,833219,1,3,0
25-09-2025,jharkhand,saraikela kharsawan,832108,1,1,0
25-09-2025,jharkhand,saraikela kharsawan,832403,1,0,0
25-09-2025,madhya pradesh,khandwa (east nimar),450114,1,1,0
25-09-2025,madhya pradesh,khandwa (east nimar),450117,12,5,0
25-09-2025,madhya pradesh,khandwa (east nimar),450337,1,3,0
25-09-2025,madhya pradesh,khandwa (east nimar),451115,2,0,0
25-09-2025,madhya pradesh,khargone (west nimar),451111,6,0,0
25-09-2025,madhya pradesh,khargone (west nimar),451115,3,3,0
25-09-2025,madhya pradesh,khargone (west nimar),451220,1,0,0
25-09-2025,madhya pradesh,khargone (west nimar),451224,2,1,0
25-09-2025,madhya pradesh,khargone (west nimar),451335,6,1,0
25-09-2025,telangana,kumuram bheem asifabad,504311,0,1,0
25-09-2025,telangana,medchal malkajgiri,500083,1,0,0
25-09-2025,telangana,medchal malkajgiri,500092,4,1,0
25-09-2025,telangana,medchal malkajgiri,500055,1,0,0
25-09-2025,tripura,dhalai,799204,1,1,0
25-09-2025,tripura,dhalai,799275,2,1,0
25-09-2025,tripura,dhalai,799287,1,0,0
25-09-2025,tripura,gomati,799101,1,0,0
25-09-2025,tripura,sepahijala,799115,2,1,0
25-09-2025,tripura,south tripura,799101,4,1,0
25-09-2025,tripura,west tripura,799002,2,0,0
25-09-2025,tripura,west tripura,799003,1,0,0
25-09-2025,tripura,west tripura,799035,1,0,0
25-09-2025,uttar pradesh,bara banki,225412,0,1,0
25-09-2025,uttar pradesh,sant kabir nagar,221401,2,15,0
25-09-2025,uttar pradesh,sant kabir nagar,221406,3,3,0
25-09-2025,west bengal,cooch behar,735301,1,0,0
25-09-2025,west bengal,cooch behar,736101,0,1,0
25-09-2025,west bengal,cooch behar,736133,2,0,0
25-09-2025,west bengal,cooch behar,736134,2,0,0
25-09-2025,west bengal,cooch behar,736135,2,2,0
25-09-2025,west bengal,cooch behar,736156,1,1,0
25-09-2025,west bengal,north 24 parganas,700157,1,0,0
25-09-2025,west bengal,north 24 parganas,743125,1,0,0
25-09-2025,west bengal,north 24 parganas,743294,0,1,0
25-09-2025,west bengal,south 24 parganas,743318,0,1,0
25-09-2025,west bengal,south 24 parganas,743351,0,1,0
25-09-2025,west bengal,south 24 parganas,743371,1,0,0
25-09-2025,west bengal,south 24 parganas,743373,0,1,0
25-09-2025,west bengal,south 24 parganas,743503,6,1,0
25-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502001,1,0,0
25-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502247,1,0,0
25-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502269,0,1,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524005,1,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524127,1,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524223,2,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524225,1,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524227,1,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524304,1,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524320,2,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524366,1,0,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524403,0,1,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524407,1,1,0
25-09-2025,andhra pradesh,sri potti sriramulu nellore,524412,2,0,0
25-09-2025,andhra pradesh,y.s.r. kadapa,516193,1,0,0
25-09-2025,andhra pradesh,y.s.r. kadapa,516213,0,0,1
25-09-2025,andhra pradesh,y.s.r. kadapa,516360,1,0,0
25-09-2025,maharashtra,mumbai,400015,2,0,0
25-09-2025,maharashtra,mumbai,400033,1,0,0
25-09-2025,maharashtra,raigad,402109,2,0,0
25-09-2025,maharashtra,raigad,402114,2,0,0
25-09-2025,maharashtra,raigad,402301,1,0,0
25-09-2025,maharashtra,raigad,402305,1,1,0
25-09-2025,maharashtra,raigad,410101,4,0,0
25-09-2025,maharashtra,raigad,410202,1,1,0
25-09-2025,manipur,bishnupur,795133,7,2,3
25-09-2025,manipur,chandel,795127,2,0,0
25-09-2025,manipur,churachandpur,795128,6,14,0
25-09-2025,manipur,jiribam,795116,1,0,0
25-09-2025,manipur,pherzawl,795121,1,4,0
25-09-2025,manipur,senapati,795002,1,0,0
25-09-2025,manipur,senapati,795104,1,0,0
25-09-2025,manipur,senapati,795106,2,0,0
25-09-2025,manipur,senapati,795112,0,1,0
25-09-2025,manipur,senapati,795150,3,2,0
25-09-2025,meghalaya,ri bhoi,793101,0,1,0
25-09-2025,meghalaya,ri bhoi,793102,0,5,0
25-09-2025,nagaland,dimapur,797103,1,1,0
25-09-2025,nagaland,mokokchung,798613,0,1,0
25-09-2025,nagaland,mokokchung,798615,0,1,0
25-09-2025,nagaland,mon,798603,1,1,2
25-09-2025,nagaland,mon,798622,2,1,0
25-09-2025,nagaland,phek,797114,1,3,0
25-09-2025,punjab,s.a.s nagar,140307,1,0,0
25-09-2025,punjab,s.a.s nagar,140308,1,0,0
25-09-2025,punjab,s.a.s nagar,140501,2,1,0
25-09-2025,punjab,s.a.s nagar,140602,1,0,0
26-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502220,0,1,0
26-09-2025,andhra pradesh,sri potti sriramulu nellore,524121,2,1,0
26-09-2025,andhra pradesh,sri potti sriramulu nellore,524132,2,0,0
26-09-2025,andhra pradesh,sri potti sriramulu nellore,524222,1,0,0
26-09-2025,andhra pradesh,sri potti sriramulu nellore,524318,1,1,0
26-09-2025,andhra pradesh,sri potti sriramulu nellore,524407,1,0,0
26-09-2025,madhya pradesh,khandwa (east nimar),450117,3,8,0
26-09-2025,madhya pradesh,khargone (west nimar),451115,8,0,0
26-09-2025,madhya pradesh,khargone (west nimar),451221,1,0,0
26-09-2025,madhya pradesh,khargone (west nimar),451228,5,1,0
26-09-2025,madhya pradesh,khargone (west nimar),451332,2,4,0
26-09-2025,maharashtra,mumbai,400006,2,0,0
26-09-2025,maharashtra,raigad,400702,1,0,0
26-09-2025,maharashtra,raigad,402104,1,0,0
26-09-2025,maharashtra,raigad,402107,2,0,0
26-09-2025,maharashtra,raigad,402109,0,1,0
26-09-2025,maharashtra,raigad,402110,10,0,0
26-09-2025,maharashtra,raigad,402404,1,0,0
26-09-2025,maharashtra,raigad,410206,10,1,0
26-09-2025,maharashtra,raigad,410218,1,0,0
26-09-2025,manipur,bishnupur,795133,5,6,0
26-09-2025,manipur,chandel,795101,0,1,0
26-09-2025,manipur,jiribam,795115,0,2,0
26-09-2025,manipur,jiribam,795116,0,2,0
26-09-2025,manipur,senapati,795007,1,0,0
26-09-2025,manipur,senapati,795104,5,4,0
26-09-2025,manipur,senapati,795138,1,0,0
26-09-2025,manipur,thoubal,795130,2,0,0
26-09-2025,manipur,ukhrul,795010,1,0,0
26-09-2025,meghalaya,ri bhoi,793104,1,2,0
26-09-2025,meghalaya,ri bhoi,793105,0,9,1
26-09-2025,meghalaya,ri bhoi,793116,1,0,0
26-09-2025,nagaland,dimapur,797112,2,1,1
26-09-2025,nagaland,dimapur,797116,0,1,0
26-09-2025,nagaland,kohima,797001,5,4,0
26-09-2025,nagaland,kohima,797005,1,1,0
26-09-2025,nagaland,longleng,798625,0,2,0
26-09-2025,nagaland,mokokchung,798601,0,3,1
26-09-2025,nagaland,tseminyu,797109,0,0,2
26-09-2025,punjab,sri muktsar sahib,152107,1,0,0
26-09-2025,punjab,sri muktsar sahib,152114,1,0,0
26-09-2025,punjab,sri muktsar sahib,152115,2,0,0
26-09-2025,punjab,s.a.s nagar,160014,0,1,0
26-09-2025,punjab,s.a.s nagar,160055,1,0,0
26-09-2025,punjab,s.a.s nagar,160059,1,0,0
26-09-2025,punjab,s.a.s nagar,160062,1,1,0
26-09-2025,andhra pradesh,y.s.r. kadapa,516163,1,0,0
26-09-2025,andhra pradesh,y.s.r. kadapa,516227,1,0,0
26-09-2025,andhra pradesh,y.s.r. kadapa,516355,1,0,0
26-09-2025,chhattisgarh,balrampur-ramanujganj,497001,2,0,0
26-09-2025,chhattisgarh,balrampur-ramanujganj,497119,7,0,0
26-09-2025,chhattisgarh,balrampur-ramanujganj,497223,3,0,0
26-09-2025,chhattisgarh,balrampur-ramanujganj,497225,6,4,0
26-09-2025,chhattisgarh,dakshin bastar dantewada,494552,0,1,0
26-09-2025,chhattisgarh,uttar bastar kanker,494335,0,1,0
26-09-2025,chhattisgarh,uttar bastar kanker,494771,2,0,0
26-09-2025,delhi,central,110001,1,0,0
26-09-2025,delhi,east,110091,8,1,0
26-09-2025,delhi,east,110095,21,2,0
26-09-2025,delhi,north,110054,3,1,0
26-09-2025,delhi,south,110003,0,1,0
26-09-2025,delhi,south,110017,3,0,0
26-09-2025,delhi,south,110025,6,1,0
26-09-2025,delhi,south,110062,13,4,0
26-09-2025,delhi,south,110074,4,0,0
26-09-2025,delhi,south,110080,5,0,0
26-09-2025,delhi,west,110041,10,1,0
26-09-2025,delhi,west,110059,32,3,0
26-09-2025,delhi,west,110063,2,0,0
26-09-2025,gujarat,panch mahals,389001,3,1,0
26-09-2025,gujarat,panch mahals,389110,1,0,0
26-09-2025,gujarat,panch mahals,389120,3,0,0
26-09-2025,gujarat,panch mahals,389320,0,0,1
26-09-2025,gujarat,panch mahals,389340,1,0,0
26-09-2025,gujarat,panch mahals,389341,3,0,0
26-09-2025,gujarat,panch mahals,389370,1,0,0
26-09-2025,gujarat,sabar kantha,383030,1,0,0
26-09-2025,gujarat,sabar kantha,383215,1,0,0
26-09-2025,gujarat,sabar kantha,383220,2,0,0
26-09-2025,gujarat,sabar kantha,383250,1,1,0
26-09-2025,gujarat,sabar kantha,383270,1,1,0
26-09-2025,gujarat,sabar kantha,383315,1,1,0
26-09-2025,gujarat,sabar kantha,383350,3,2,0
26-09-2025,gujarat,surendranagar,363510,3,0,0
26-09-2025,gujarat,surendranagar,382745,1,0,0
26-09-2025,gujarat,surendranagar,382775,0,2,0
26-09-2025,haryana,yamunanagar,133103,2,0,0
26-09-2025,haryana,yamunanagar,133202,2,0,0
26-09-2025,haryana,yamunanagar,135001,13,1,0
26-09-2025,haryana,yamunanagar,135101,2,0,0
26-09-2025,jharkhand,saraikela kharsawan,831002,0,3,0
26-09-2025,jharkhand,saraikela kharsawan,832404,1,1,0
26-09-2025,telangana,medchal malkajgiri,500049,0,1,0
26-09-2025,telangana,medchal malkajgiri,500062,2,0,0
26-09-2025,telangana,medchal malkajgiri,500068,1,0,0
26-09-2025,telangana,medchal malkajgiri,500072,1,0,1
26-09-2025,telangana,warangal,506122,1,0,0
26-09-2025,telangana,warangal,506313,3,0,0
26-09-2025,telangana,yadadri bhuvanagiri,508277,1,0,0
26-09-2025,telangana,yadadri bhuvanagiri,508284,2,0,0
26-09-2025,tripura,north tripura,799261,4,1,0
26-09-2025,tripura,north tripura,799270,0,1,0
26-09-2025,tripura,south tripura,799157,1,0,0
26-09-2025,tripura,unakoti,799263,1,0,0
26-09-2025,tripura,unakoti,799281,1,0,0
26-09-2025,tripura,west tripura,799001,2,1,0
26-09-2025,tripura,west tripura,799009,1,0,0
26-09-2025,uttar pradesh,bara banki,225001,2,1,0
26-09-2025,uttar pradesh,bara banki,225305,0,1,0
26-09-2025,uttar pradesh,sant kabir nagar,221401,4,4,0
26-09-2025,west bengal,cooch behar,735301,1,0,0
26-09-2025,west bengal,cooch behar,736134,1,0,0
26-09-2025,west bengal,cooch behar,736156,1,0,0
26-09-2025,west bengal,south 24 parganas,743338,1,0,0
26-09-2025,west bengal,south 24 parganas,743373,1,0,0
26-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502247,2,0,0
26-09-2025,andhra pradesh,dr. b.r. ambedkar konaseema,502291,1,0,0
26-09-2025,andhra pradesh,sri potti sriramulu nellore,524002,5,2,0
26-09-2025,andhra pradesh,sri potti sriramulu nellore,524142,3,0,0
26-09-2025,andhra pradesh,sri potti sriramulu nellore,524301,1,0,0
26-09-2025,andhra pradesh,sri potti sriramulu nellore,524316,1,1,0
26-09-2025,andhra pradesh,sri potti sriramulu nellore,524317,1,0,0
26-09-2025,andhra pradesh,sri potti sriramulu nellore,524409,0,1,0
26-09-2025,assam,cachar,788830,1,0,0
26-09-2025,chhattisgarh,balrampur-ramanujganj,497118,5,2,0
26-09-2025,chhattisgarh,dakshin bastar dantewada,494441,1,0,0
26-09-2025,chhattisgarh,dakshin bastar dantewada,494551,2,0,0
26-09-2025,chhattisgarh,uttar bastar kanker,494665,0,1,0
26-09-2025,delhi,central,110002,2,0,0
26-09-2025,delhi,east,110051,7,0,0
26-09-2025,delhi,north,110006,5,0,0
26-09-2025,delhi,south,110044,7,3,0
26-09-2025,delhi,south,110047,2,0,0
26-09-2025,delhi,south,110065,0,0,1
26-09-2025,delhi,west,110026,1,0,0
26-09-2025,gujarat,panch mahals,389260,1,0,0
26-09-2025,gujarat,panch mahals,389330,2,0,0
26-09-2025,gujarat,panch mahals,389390,1,0,0
26-09-2025,gujarat,sabar kantha,383251,1,1,0
26-09-2025,gujarat,sabar kantha,383410,2,0,1
26-09-2025,gujarat,sabar kantha,383430,2,2,0
26-09-2025,gujarat,surendranagar,363423,2,0,0
26-09-2025,gujarat,surendranagar,363427,1,0,0
26-09-2025,gujarat,surendranagar,382755,1,1,0
26-09-2025,haryana,yamunanagar,133206,2,0,0
26-09-2025,haryana,yamunanagar,135021,3,0,0
26-09-2025,haryana,yamunanagar,135133,1,0,0
26-09-2025,jharkhand,saraikela kharsawan,832401,4,2,0
26-09-2025,jharkhand,saraikela kharsawan,832402,0,1,0
26-09-2025,jharkhand,saraikela kharsawan,832403,1,0,0
26-09-2025,jharkhand,saraikela kharsawan,833219,1,0,0
26-09-2025,jharkhand,saraikela kharsawan,832401,0,2,0
26-09-2025,madhya pradesh,khandwa (east nimar),450337,0,2,0
26-09-2025,madhya pradesh,khandwa (east nimar),450661,2,1,0
26-09-2025,maharashtra,chhatrapati sambhajinagar,431001,1,0,0
26-09-2025,maharashtra,mumbai,400019,1,0,0
26-09-2025,maharashtra,raigad,402105,0,2,0
26-09-2025,maharashtra,raigad,410209,1,0,0
26-09-2025,maharashtra,raigad,410210,1,1,0
26-09-2025,manipur,churachandpur,795006,1,0,0
26-09-2025,manipur,churachandpur,795128,7,9,0
26-09-2025,manipur,churachandpur,795133,1,0,0
26-09-2025,manipur,kakching,795103,1,2,0
26-09-2025,manipur,senapati,795106,2,1,0
26-09-2025,manipur,senapati,795118,1,1,0
26-09-2025,manipur,tamenglong,795159,0,9,0
26-09-2025,manipur,thoubal,795101,1,1,0
26-09-2025,manipur,thoubal,795138,2,2,0
26-09-2025,manipur,ukhrul,795149,1,1,0
26-09-2025,nagaland,kiphire,798611,3,11,0
26-09-2025,nagaland,kohima,797105,0,4,0
26-09-2025,nagaland,longleng,798618,0,1,0
26-09-2025,nagaland,mon,798602,0,4,0
26-09-2025,nagaland,noklak,798626,0,1,1
26-09-2025,punjab,s.a.s nagar,160059,1,0,0
26-09-2025,punjab,s.a.s nagar,160103,2,0,0
26-09-2025,telangana,kumuram bheem asifabad,504293,3,0,0
26-09-2025,telangana,medchal malkajgiri,501401,2,1,0
26-09-2025,telangana,warangal,506015,1,0,0
26-09-2025,telangana,yadadri bhuvanagiri,508101,3,0,0
