,date,state,district,pincode,bio_age_5_17,bio_age_17_
11278,11-12-2025,assam,north cachar hills,788832,0,1
11279,11-12-2025,assam,north cachar hills,788931,7,14
11280,11-12-2025,assam,sibsagar,785667,6,0
11281,11-12-2025,assam,sibsagar,785674,1,0
11282,11-12-2025,assam,sibsagar,785680,7,1
11283,11-12-2025,assam,sibsagar,785685,6,1
11284,11-12-2025,assam,sibsagar,785692,0,2
11285,11-12-2025,assam,sibsagar,785701,2,0
11286,11-12-2025,bihar,aurangabad(bh),824121,1,1
11287,11-12-2025,bihar,east champaran,845305,13,39
11288,11-12-2025,bihar,east champaran,845411,7,14
11289,11-12-2025,bihar,east champaran,845413,6,14
11290,11-12-2025,bihar,east champaran,845419,2,3
11291,11-12-2025,bihar,east champaran,845420,11,21
11292,11-12-2025,bihar,east champaran,845423,2,14
11293,11-12-2025,bihar,east champaran,845424,11,17
11294,11-12-2025,bihar,east champaran,845458,13,19
11295,11-12-2025,bihar,purba champaran,845401,0,2
11296,11-12-2025,bihar,purnea,854101,0,1
11297,11-12-2025,bihar,purnea,854301,0,3
11298,11-12-2025,bihar,purnea,854303,0,3
11299,11-12-2025,bihar,purnea,854337,3,17
11300,11-12-2025,bihar,west champaran,845107,0,8
11301,11-12-2025,bihar,west champaran,845438,67,97
11302,11-12-2025,bihar,west champaran,845449,39,37
11303,11-12-2025,bihar,west champaran,845459,21,40
11304,11-12-2025,chhattisgarh,baloda bazar,493195,28,11
11305,11-12-2025,chhattisgarh,baloda bazar,493222,21,31
11306,11-12-2025,chhattisgarh,baloda bazar,493228,88,57
11307,11-12-2025,chhattisgarh,baloda bazar,493331,38,16
11308,11-12-2025,chhattisgarh,baloda bazar,493332,111,55
11309,11-12-2025,chhattisgarh,baloda bazar,493335,77,24
11310,11-12-2025,chhattisgarh,baloda bazar,493338,69,25
11311,11-12-2025,chhattisgarh,balrampur,497001,15,14
11312,11-12-2025,chhattisgarh,dantewada,494552,11,35
11313,11-12-2025,chhattisgarh,dantewada,494553,1,2
11314,11-12-2025,chhattisgarh,kanker,494334,20,26
11315,11-12-2025,chhattisgarh,kanker,494661,1,3
11316,11-12-2025,chhattisgarh,kanker,494670,54,22
11317,11-12-2025,chhattisgarh,kawardha,491559,226,62
11318,11-12-2025,chhattisgarh,koriya,497335,58,44
11319,11-12-2025,chhattisgarh,koriya,497555,10,3
11320,11-12-2025,chhattisgarh,manendragarh–chirmiri–bharatpur,497442,0,1
11321,11-12-2025,dadra and nagar haveli and daman and diu,dadra & nagar haveli,396230,0,6
11322,11-12-2025,delhi,central delhi,110002,15,16
11323,11-12-2025,delhi,central delhi,110005,19,19
11324,11-12-2025,delhi,east delhi,110095,46,48
11325,11-12-2025,delhi,north west delhi,110009,17,19
11326,11-12-2025,delhi,north west delhi,110034,24,30
11327,11-12-2025,delhi,north west delhi,110082,10,27
11328,11-12-2025,delhi,north west delhi,110094,0,1
11329,11-12-2025,delhi,south delhi,110003,1,4
11330,11-12-2025,delhi,south delhi,110016,3,4
11331,11-12-2025,delhi,south delhi,110020,13,11
11332,11-12-2025,delhi,south delhi,110030,23,41
11333,11-12-2025,delhi,south delhi,110068,10,10
11334,11-12-2025,delhi,south delhi,110076,14,16
11335,11-12-2025,delhi,south west delhi,110037,15,22
11336,11-12-2025,delhi,south west delhi,110057,14,5
11337,11-12-2025,delhi,south west delhi,110064,8,9
11338,11-12-2025,delhi,south west delhi,110073,8,3
11339,11-12-2025,delhi,west delhi,110059,162,77
11340,11-12-2025,gujarat,ahmadabad,380018,0,1
11341,11-12-2025,gujarat,ahmadabad,380024,0,10
11342,11-12-2025,gujarat,ahmadabad,380026,0,4
11343,11-12-2025,gujarat,ahmadabad,380060,0,2
11344,11-12-2025,gujarat,ahmadabad,382449,0,1
11345,11-12-2025,gujarat,ahmadabad,382480,0,3
11346,11-12-2025,gujarat,banaskantha,385110,12,20
11347,11-12-2025,gujarat,banaskantha,385505,8,13
11348,11-12-2025,gujarat,banaskantha,385520,7,8
11349,11-12-2025,gujarat,banaskantha,385550,26,23
11350,11-12-2025,gujarat,dohad,389130,0,2
11351,11-12-2025,gujarat,panchmahals,388713,8,15
11352,11-12-2025,gujarat,panchmahals,389001,85,77
11353,11-12-2025,gujarat,panchmahals,389190,0,4
11354,11-12-2025,gujarat,panchmahals,389235,1,5
11355,11-12-2025,tamil nadu,tirupattur,635602,3,3
11356,11-12-2025,tamil nadu,tirupattur,635751,4,0
11357,11-12-2025,tamil nadu,tirupattur,635754,0,1
11358,11-12-2025,tamil nadu,tirupattur,635812,1,0
11359,11-12-2025,tamil nadu,tirupattur,635851,2,2
11360,11-12-2025,tamil nadu,tiruvallur,600051,3,7
11361,11-12-2025,tamil nadu,tiruvallur,600055,25,16
11362,11-12-2025,tamil nadu,tiruvallur,600065,2,1
11363,11-12-2025,tamil nadu,tiruvallur,600067,20,7
11364,11-12-2025,tamil nadu,tiruvallur,600071,12,15
11365,11-12-2025,tamil nadu,tiruvallur,600077,42,17
11366,11-12-2025,tamil nadu,tiruvallur,600080,3,4
11367,11-12-2025,tamil nadu,tiruvallur,600124,8,5
11368,11-12-2025,tamil nadu,tiruvallur,601202,3,2
11369,11-12-2025,tamil nadu,tiruvallur,602001,35,19
11370,11-12-2025,tamil nadu,tiruvallur,602003,4,2
11371,11-12-2025,tamil nadu,tiruvallur,602026,11,12
11372,11-12-2025,tamil nadu,tiruvallur,631201,11,2
11373,11-12-2025,tamil nadu,tiruvallur,631205,35,9
11374,11-12-2025,tamil nadu,tiruvallur,631208,23,12
11375,11-12-2025,tamil nadu,tiruvallur,631210,6,3
11376,11-12-2025,tamil nadu,tiruvallur,631303,3,2
11377,11-12-2025,tamil nadu,villupuram,604001,10,14
11378,11-12-2025,tamil nadu,villupuram,604102,8,2
11379,11-12-2025,tamil nadu,villupuram,604153,3,1
11380,11-12-2025,tamil nadu,villupuram,604203,2,0
11381,11-12-2025,tamil nadu,villupuram,604205,19,3
11382,11-12-2025,tamil nadu,villupuram,604301,12,0
11383,11-12-2025,tamil nadu,villupuram,604302,6,5
11384,11-12-2025,tamil nadu,villupuram,604303,24,3
11385,11-12-2025,tamil nadu,villupuram,604304,8,3
11386,11-12-2025,tamil nadu,villupuram,605101,2,0
11387,11-12-2025,tamil nadu,villupuram,605103,9,4
11388,11-12-2025,tamil nadu,villupuram,605108,6,5
11389,11-12-2025,tamil nadu,villupuram,605502,2,1
11390,11-12-2025,tamil nadu,villupuram,605651,6,4
11391,11-12-2025,tamil nadu,villupuram,605652,11,4
11392,11-12-2025,tamil nadu,villupuram,605757,2,1
11393,11-12-2025,tamil nadu,villupuram,605801,7,4
11394,11-12-2025,tamil nadu,villupuram,606104,4,2
11395,11-12-2025,tamil nadu,villupuram,606301,30,4
11396,11-12-2025,tamil nadu,villupuram,606305,6,0
11397,11-12-2025,tamil nadu,villupuram,607202,4,2
11398,11-12-2025,tamil nadu,villupuram,607204,16,1
11399,11-12-2025,tamil nadu,villupuram,607209,3,2
11400,11-12-2025,telangana,jayashankar bhupalpally,505503,4,3
11401,11-12-2025,telangana,jayashankar bhupalpally,505504,1,1
11402,11-12-2025,telangana,jayashankar bhupalpally,506345,0,2
11403,11-12-2025,telangana,k.v. rangareddy,500005,47,21
11404,11-12-2025,telangana,k.v. rangareddy,500035,18,21
11405,11-12-2025,telangana,k.v. rangareddy,500048,19,13
11406,11-12-2025,telangana,k.v. rangareddy,500050,10,2
11407,11-12-2025,telangana,k.v. rangareddy,500055,20,18
11408,11-12-2025,telangana,k.v. rangareddy,500068,10,12
11409,11-12-2025,telangana,k.v. rangareddy,500075,21,7
11410,11-12-2025,telangana,k.v. rangareddy,501101,19,26
11411,11-12-2025,telangana,k.v. rangareddy,501202,4,12
11412,11-12-2025,telangana,k.v. rangareddy,501359,7,7
11413,11-12-2025,telangana,k.v. rangareddy,501501,9,23
11414,11-12-2025,telangana,k.v. rangareddy,509216,2,6
11415,11-12-2025,telangana,k.v. rangareddy,509324,1,0
11416,11-12-2025,telangana,k.v. rangareddy,509339,0,2
11417,11-12-2025,telangana,k.v. rangareddy,509410,1,0
11418,11-12-2025,telangana,komaram bheem,504294,0,1
11419,11-12-2025,telangana,komaram bheem,504295,1,1
11420,11-12-2025,telangana,komaram bheem,504296,5,4
11421,11-12-2025,telangana,medchal-malkajgiri,500049,1,1
11422,11-12-2025,telangana,medchal-malkajgiri,500051,1,2
11423,11-12-2025,telangana,medchal-malkajgiri,500068,1,1
11424,11-12-2025,telangana,medchal-malkajgiri,501301,8,8
11425,11-12-2025,telangana,medchal−malkajgiri,500056,1,0
11426,11-12-2025,telangana,medchal−malkajgiri,500090,6,7
11427,11-12-2025,telangana,rangareddy,501510,2,4
11428,11-12-2025,telangana,rangareddy,501511,0,1
11429,11-12-2025,telangana,warangal rural,506006,1,1
11430,11-12-2025,telangana,warangal rural,506134,1,0
11431,11-12-2025,telangana,warangal rural,506310,1,0
11432,11-12-2025,telangana,warangal rural,506342,4,1
11433,11-12-2025,telangana,warangal rural,506369,1,0
11434,11-12-2025,telangana,warangal urban,505497,1,0
11435,11-12-2025,telangana,warangal urban,506003,8,1
11436,11-12-2025,telangana,warangal urban,506015,3,0
11437,11-12-2025,telangana,yadadri.,508112,5,5
11438,11-12-2025,telangana,yadadri.,508252,5,1
11439,11-12-2025,telangana,yadadri.,508253,3,2
11440,11-12-2025,tripura,dhalai,799273,13,3
11441,11-12-2025,tripura,dhalai,799284,20,5
11442,11-12-2025,tripura,dhalai,799287,2,1
11443,11-12-2025,tripura,dhalai,799289,4,7
11444,11-12-2025,tripura,gomati,799104,4,1
11445,11-12-2025,tripura,gomati,799105,2,1
11446,11-12-2025,tripura,gomati,799120,5,1
11447,11-12-2025,tripura,north tripura,799250,6,2
11448,11-12-2025,tripura,north tripura,799251,9,5
11449,11-12-2025,tripura,north tripura,799253,7,5
11450,11-12-2025,tripura,north tripura,799256,0,1
11451,11-12-2025,tripura,north tripura,799269,3,2
11452,11-12-2025,tripura,north tripura,799270,10,15
11453,11-12-2025,tripura,north tripura,799277,1,12
11454,11-12-2025,tripura,sepahijala,799105,2,1
11455,11-12-2025,tripura,south tripura,799116,1,5
11456,11-12-2025,tripura,south tripura,799141,7,11
11457,11-12-2025,tripura,south tripura,799143,9,16
11458,11-12-2025,tripura,unakoti,799277,16,5
11459,11-12-2025,tripura,west tripura,799008,4,4
11460,11-12-2025,tripura,west tripura,799045,9,8
11461,11-12-2025,tripura,west tripura,799102,10,19
11462,11-12-2025,tripura,west tripura,799201,4,16
11463,11-12-2025,uttar pradesh,allahabad,211006,8,10
11464,11-12-2025,uttar pradesh,allahabad,211008,20,25
11465,11-12-2025,uttar pradesh,allahabad,211014,3,0
11466,11-12-2025,uttar pradesh,allahabad,211016,17,43
11467,11-12-2025,uttar pradesh,allahabad,212208,0,3
11468,11-12-2025,uttar pradesh,allahabad,212401,1,8
11469,11-12-2025,uttar pradesh,allahabad,212502,21,11
11470,11-12-2025,uttar pradesh,allahabad,229413,6,5
11471,11-12-2025,uttar pradesh,barabanki,225123,0,1
11472,11-12-2025,uttar pradesh,faizabad,224164,17,8
11473,11-12-2025,uttar pradesh,faizabad,224172,4,5
11474,11-12-2025,uttar pradesh,faizabad,224182,5,6
11475,11-12-2025,uttar pradesh,faizabad,224195,6,3
11476,11-12-2025,uttar pradesh,faizabad,224202,8,2
11477,11-12-2025,uttar pradesh,faizabad,224205,8,4
11478,11-12-2025,uttar pradesh,faizabad,224206,3,3
11479,11-12-2025,uttar pradesh,faizabad,224209,3,7
11480,11-12-2025,uttar pradesh,faizabad,224229,3,5
11481,11-12-2025,uttar pradesh,jyotiba phule nagar,244102,0,1
11482,11-12-2025,uttar pradesh,maharajganj,273162,37,32
11483,11-12-2025,uttar pradesh,maharajganj,273207,12,12
11484,11-12-2025,uttar pradesh,maharajganj,273306,9,1
11485,11-12-2025,odisha,baudh,762016,3,5
11486,11-12-2025,odisha,baudh,762018,2,3
11487,11-12-2025,odisha,jagatsinghpur,754100,0,1
11488,11-12-2025,odisha,jagatsinghpur,754107,0,3
11489,11-12-2025,odisha,jagatsinghpur,754109,1,0
11490,11-12-2025,odisha,jagatsinghpur,754119,2,1
11491,11-12-2025,odisha,jagatsinghpur,754140,2,2
11492,11-12-2025,odisha,jagatsinghpur,754294,0,2
11493,11-12-2025,odisha,jajapur,754023,1,3
11494,11-12-2025,odisha,jajapur,755001,6,7
11495,11-12-2025,odisha,jajapur,755010,1,0
11496,11-12-2025,odisha,jajapur,755011,17,6
11497,11-12-2025,odisha,jajapur,755013,11,3
11498,11-12-2025,odisha,jajapur,755018,9,12
11499,11-12-2025,odisha,jajapur,755031,0,1
11500,11-12-2025,odisha,kendujhar,758001,8,10
11501,11-12-2025,odisha,kendujhar,758017,2,3
11502,11-12-2025,odisha,kendujhar,758023,10,3
11503,11-12-2025,odisha,kendujhar,758025,5,7
11504,11-12-2025,odisha,kendujhar,758029,12,11
11505,11-12-2025,odisha,kendujhar,758035,18,14
11506,11-12-2025,odisha,kendujhar,758036,3,3
11507,11-12-2025,odisha,khorda,751004,1,0
11508,11-12-2025,odisha,khorda,751005,0,1
11509,11-12-2025,odisha,khorda,751016,7,3
11510,11-12-2025,odisha,khorda,751019,3,7
11511,11-12-2025,odisha,khorda,752023,5,5
11512,11-12-2025,odisha,khorda,752038,2,4
11513,11-12-2025,odisha,khorda,752060,4,3
11514,11-12-2025,odisha,khorda,752100,18,8
11515,11-12-2025,odisha,khorda,752103,9,2
11516,11-12-2025,odisha,khorda,754001,3,2
11517,11-12-2025,odisha,nabarangapur,764070,3,6
11518,11-12-2025,odisha,nabarangapur,764078,3,5
11519,11-12-2025,odisha,sonapur,767062,6,5
11520,11-12-2025,odisha,subarnapur,767016,2,6
11521,11-12-2025,odisha,sundergarh,769002,5,7
11522,11-12-2025,odisha,sundergarh,769003,6,13
11523,11-12-2025,odisha,sundergarh,769014,2,2
11524,11-12-2025,odisha,sundergarh,769042,1,5
11525,11-12-2025,odisha,sundergarh,770019,3,2
11526,11-12-2025,odisha,sundergarh,770022,1,5
11527,11-12-2025,odisha,sundergarh,770035,14,10
11528,11-12-2025,odisha,sundergarh,770037,8,23
11529,11-12-2025,odisha,sundergarh,770043,2,7
11530,11-12-2025,odisha,sundergarh,770070,3,1
11531,11-12-2025,odisha,anugul,759104,0,1
11532,11-12-2025,odisha,baleshwar,756029,0,1
11533,11-12-2025,odisha,kendujhar,758013,0,1
11534,11-12-2025,odisha,sonapur,767017,0,1
11535,11-12-2025,puducherry,pondicherry,605010,5,3
11536,11-12-2025,puducherry,pondicherry,605111,1,1
11537,11-12-2025,punjab,firozpur,142044,1,2
11538,11-12-2025,punjab,firozpur,142047,2,3
11539,11-12-2025,punjab,firozpur,152132,1,3
11540,11-12-2025,punjab,nawanshahr,144505,0,8
11541,11-12-2025,punjab,nawanshahr,144507,1,2
11542,11-12-2025,punjab,nawanshahr,144508,0,3
11543,11-12-2025,punjab,nawanshahr,144510,0,1
11544,11-12-2025,punjab,nawanshahr,144515,1,1
11545,11-12-2025,punjab,nawanshahr,144526,0,9
11546,11-12-2025,punjab,nawanshahr,144533,0,1
11547,11-12-2025,punjab,s.a.s nagar(mohali),140109,0,1
11548,11-12-2025,punjab,s.a.s nagar(mohali),140307,0,1
11549,11-12-2025,punjab,s.a.s nagar(mohali),160055,0,3
11550,11-12-2025,punjab,sas nagar (mohali),140103,1,5
11551,11-12-2025,punjab,sas nagar (mohali),140307,6,7
11552,11-12-2025,punjab,sas nagar (mohali),140501,7,9
11553,11-12-2025,punjab,sas nagar (mohali),147506,3,1
11554,11-12-2025,punjab,shaheed bhagat singh nagar,144507,2,1
11555,11-12-2025,punjab,shaheed bhagat singh nagar,144511,4,1
11556,11-12-2025,punjab,shaheed bhagat singh nagar,144513,1,1
11557,11-12-2025,punjab,shaheed bhagat singh nagar,144515,1,3
11558,11-12-2025,punjab,shaheed bhagat singh nagar,144521,20,12
11559,11-12-2025,punjab,shaheed bhagat singh nagar,144525,8,10
11560,11-12-2025,rajasthan,chittaurgarh,312201,0,1
11561,11-12-2025,rajasthan,chittaurgarh,312612,1,1
11562,11-12-2025,rajasthan,chittaurgarh,323307,0,4
11563,11-12-2025,rajasthan,jalor,307030,8,12
11564,11-12-2025,rajasthan,jalor,307515,31,8
11565,11-12-2025,rajasthan,jalor,343021,6,6
11566,11-12-2025,rajasthan,jalor,343023,6,7
11567,11-12-2025,rajasthan,jalor,343024,5,4
11568,11-12-2025,rajasthan,jalor,343027,18,6
11569,11-12-2025,rajasthan,jalor,343030,21,19
11570,11-12-2025,rajasthan,jalor,343039,7,0
11571,11-12-2025,rajasthan,jhunjhunun,331026,3,5
11572,11-12-2025,rajasthan,jhunjhunun,331028,3,11
11573,11-12-2025,rajasthan,jhunjhunun,333053,8,23
11574,11-12-2025,rajasthan,jhunjhunun,333501,5,6
11575,11-12-2025,rajasthan,jhunjhunun,333516,12,8
11576,11-12-2025,rajasthan,jhunjhunun,333801,9,6
11577,11-12-2025,sikkim,east,737107,1,0
11578,11-12-2025,sikkim,east sikkim,737132,4,0
11579,11-12-2025,sikkim,east sikkim,737135,4,0
11580,11-12-2025,sikkim,south,737134,1,1
11581,11-12-2025,sikkim,south sikkim,737128,0,1
11582,11-12-2025,sikkim,west,737113,1,0
11583,11-12-2025,sikkim,west,737121,1,3
11584,11-12-2025,sikkim,west sikkim,737111,3,1
11585,11-12-2025,tamil nadu,kanyakumari,629152,2,0
11586,11-12-2025,tamil nadu,kanyakumari,629153,1,1
11587,11-12-2025,tamil nadu,kanyakumari,629158,2,0
11588,11-12-2025,tamil nadu,kanyakumari,629161,5,0
11589,11-12-2025,tamil nadu,kanyakumari,629164,2,0
11590,11-12-2025,tamil nadu,kanyakumari,629174,4,1
11591,11-12-2025,tamil nadu,kanyakumari,629175,3,0
11592,11-12-2025,tamil nadu,kanyakumari,629202,2,0
11593,11-12-2025,tamil nadu,kanyakumari,629802,10,1
11594,11-12-2025,tamil nadu,kanyakumari,629803,1,0
11595,11-12-2025,tamil nadu,kanyakumari,629809,0,2
11596,11-12-2025,west bengal,darjiling,734427,0,2
11597,11-12-2025,west bengal,east midnapore,721130,1,0
11598,11-12-2025,west bengal,east midnapore,721169,0,1
11599,11-12-2025,west bengal,east midnapore,721438,0,2
11600,11-12-2025,west bengal,east midnapore,721439,0,2
11601,11-12-2025,west bengal,east midnapore,721446,0,1
11602,11-12-2025,west bengal,east midnapore,721458,0,1
11603,11-12-2025,west bengal,east midnapore,721463,0,1
11604,11-12-2025,west bengal,east midnapore,721602,0,2
11605,11-12-2025,west bengal,east midnapore,721635,0,2
11606,11-12-2025,west bengal,east midnapore,721648,0,1
11607,11-12-2025,west bengal,east midnapore,721650,0,2
11608,11-12-2025,west bengal,haora,711102,1,6
11609,11-12-2025,west bengal,haora,711108,1,3
11610,11-12-2025,west bengal,haora,711112,0,1
11611,11-12-2025,west bengal,haora,711113,0,2
11612,11-12-2025,west bengal,haora,711205,0,1
11613,11-12-2025,west bengal,haora,711226,1,3
11614,11-12-2025,west bengal,haora,711309,0,2
11615,11-12-2025,west bengal,haora,711316,7,6
11616,11-12-2025,west bengal,hugli,712103,1,0
11617,11-12-2025,west bengal,koch bihar,736134,1,2
11618,11-12-2025,west bengal,koch bihar,736158,0,1
11619,11-12-2025,west bengal,koch bihar,736176,0,1
11620,11-12-2025,west bengal,koch bihar,736207,0,1
11621,11-12-2025,west bengal,maldah,732141,2,0
11622,11-12-2025,west bengal,maldah,732144,1,0
11623,11-12-2025,west bengal,maldah,732150,0,1
11624,11-12-2025,west bengal,maldah,732208,0,1
11625,11-12-2025,west bengal,maldah,732210,1,4
11626,11-12-2025,west bengal,maldah,732212,0,1
11627,11-12-2025,west bengal,maldah,732213,0,1
11628,11-12-2025,west bengal,north dinajpur,733129,0,3
11629,11-12-2025,west bengal,north twenty four parganas,700102,0,1
11630,11-12-2025,west bengal,north twenty four parganas,700125,0,2
11631,11-12-2025,west bengal,north twenty four parganas,743122,0,3
11632,11-12-2025,west bengal,north twenty four parganas,743127,0,2
11633,11-12-2025,west bengal,north twenty four parganas,743134,0,1
11634,11-12-2025,west bengal,north twenty four parganas,743442,0,2
11635,11-12-2025,west bengal,puruliya,723102,6,11
11636,11-12-2025,west bengal,puruliya,723131,8,13
11637,11-12-2025,west bengal,puruliya,723162,1,0
11638,11-12-2025,west bengal,puruliya,723213,14,4
11639,11-12-2025,west bengal,puruliya,723214,0,1
11640,11-12-2025,west bengal,south dinajpur,733126,0,1
11641,11-12-2025,west bengal,south twenty four parganas,700061,0,11
11642,11-12-2025,west bengal,south twenty four parganas,700099,0,1
11643,11-12-2025,west bengal,south twenty four parganas,700152,0,2
11644,11-12-2025,west bengal,south twenty four parganas,743336,0,1
11645,11-12-2025,west bengal,south twenty four parganas,743347,2,10
11646,11-12-2025,west bengal,south twenty four parganas,743351,0,3
11647,11-12-2025,west bengal,south twenty four parganas,743371,1,6
11648,11-12-2025,west bengal,west midnapore,721131,0,1
11649,11-12-2025,west bengal,west midnapore,721155,0,1
11650,11-12-2025,west bengal,west midnapore,721260,1,0
11651,11-12-2025,west bengal,west midnapore,721426,0,5
11652,11-12-2025,west bengal,west midnapore,721436,0,5
11653,11-12-2025,west bengal,west midnapore,721517,0,2
11654,11-12-2025,telangana,medchal-malkajgiri,501401,1,2
11655,11-12-2025,telangana,medchal−malkajgiri,500043,2,1
11656,11-12-2025,telangana,rangareddy,501505,1,2
11657,11-12-2025,telangana,warangal rural,506331,1,0
11658,11-12-2025,telangana,warangal urban,506370,1,0
11659,11-12-2025,telangana,yadadri.,508101,1,0
11660,11-12-2025,telangana,yadadri.,508113,3,4
11661,11-12-2025,telangana,yadadri.,508116,9,3
11662,11-12-2025,telangana,yadadri.,508284,3,1
11663,11-12-2025,tripura,dhalai,799263,1,0
11664,11-12-2025,tripura,dhalai,799264,2,1
11665,11-12-2025,tripura,dhalai,799278,3,4
11666,11-12-2025,tripura,dhalai,799285,7,3
11667,11-12-2025,tripura,dhalai,799288,1,1
11668,11-12-2025,tripura,gomati,799013,5,1
11669,11-12-2025,tripura,gomati,799101,10,3
11670,11-12-2025,tripura,gomati,799116,8,2
11671,11-12-2025,tripura,khowai,799202,2,0
11672,11-12-2025,tripura,north tripura,799254,3,3
11673,11-12-2025,tripura,north tripura,799288,0,3
11674,11-12-2025,tripura,sepahijala,799102,6,14
11675,11-12-2025,tripura,south tripura,799114,0,8
11676,11-12-2025,tripura,south tripura,799155,6,9
11677,11-12-2025,tripura,unakoti,799279,2,3
11678,11-12-2025,tripura,unakoti,799280,1,0
11679,11-12-2025,tripura,unakoti,799281,9,3
11680,11-12-2025,tripura,unakoti,799290,7,8
11681,11-12-2025,tripura,west tripura,799003,13,8
11682,11-12-2025,tripura,west tripura,799004,19,20
11683,11-12-2025,tripura,west tripura,799009,8,6
11684,11-12-2025,tripura,west tripura,799012,7,3
11685,11-12-2025,tripura,west tripura,799181,4,9
11686,11-12-2025,tripura,west tripura,799203,18,14
11687,11-12-2025,tripura,west tripura,799210,6,10
11688,11-12-2025,tripura,west tripura,799211,17,23
11689,11-12-2025,tripura,west tripura,799212,3,5
11690,11-12-2025,uttar pradesh,allahabad,211001,20,13
